Image#,Crib#,Row,Column,Class 1 Value,Class 2 Value,Classification
3,204,7819,8216,2.563858,-0.563902,0
3,204,7819,8216,1.564688,-4.084094,0
3,204,7819,8216,-0.854201,-0.269019,0
3,204,7819,8216,5.945643,-5.495527,0
3,204,7819,8216,5.739673,-5.706385,0
4,204,8423,8842,5.214242,-6.494820,0
4,204,8423,8842,-0.244411,4.592704,0
4,204,8423,8842,1.332705,0.940167,0
4,204,8423,8842,7.457771,-9.687974,0
4,204,8423,8842,6.573345,-7.470164,0
4,204,9037,9459,4.646465,-3.764699,0
4,204,9037,9459,3.473710,-1.353036,0
4,204,9037,9459,-0.198754,-0.309613,0
4,204,9037,9459,6.028803,-4.932972,0
4,204,9037,9459,2.280013,-1.074538,0
4,205,9662,10060,2.248671,-0.905909,0
4,205,9662,10060,4.551401,-3.157879,0
4,205,9662,10060,3.303110,-3.752343,0
4,205,9662,10060,5.708618,-2.459818,0
4,205,9662,10060,-0.416658,1.508563,0
6,206,12163,12533,1.116731,1.659528,0
6,206,12163,12533,-0.515934,7.665556,0
6,206,12163,12533,3.526483,-3.735644,0
6,206,12163,12533,4.763165,-5.841023,0
6,206,12163,12533,0.206654,-0.369444,0
6,206,12753,13147,1.606369,0.232193,0
6,206,12753,13147,-2.954571,9.590495,1
6,206,12753,13147,-12.740994,17.079576,1
6,206,12753,13147,-0.688548,4.293708,0
6,206,12753,13147,3.688331,-2.670756,0
6,206,13379,13777,4.246752,-4.812490,0
6,206,13379,13777,2.009089,2.657767,0
6,206,13379,13777,2.352344,-2.437052,0
6,206,13379,13777,2.169220,-2.151576,0
6,206,13379,13777,0.578131,-0.826802,0
6,207,13994,14412,5.166381,-4.241007,0
6,207,13994,14412,2.537989,1.202173,0
6,207,13994,14412,-6.218217,11.110224,1
6,207,13994,14412,1.406623,-0.264311,0
6,207,13994,14412,-7.199697,8.685882,1
11,211,22143,22565,-4.462301,8.028646,1
11,211,22143,22565,6.397501,-6.631033,0
11,211,22143,22565,-3.747993,4.948420,1
11,211,22143,22565,5.877552,-5.425146,0
11,211,22143,22565,-1.018806,5.622205,1
11,211,22782,23171,3.963920,-3.887273,0
11,211,22782,23171,-13.885461,13.783444,1
11,211,23368,23826,-4.696152,1.641680,1
11,211,23368,23826,3.339113,-2.971494,0
11,211,23368,23826,1.441493,-2.730150,0
12,212,24037,24460,2.740334,-1.022725,0
12,212,24037,24460,-0.871790,2.269686,0
12,212,24037,24460,5.869169,-6.498108,0
12,212,24037,24460,-0.688131,1.401293,0
12,212,24676,25083,-7.775273,6.174418,1
12,212,25320,25700,5.547335,-4.891730,0
12,212,25320,25700,-6.717586,5.622064,1
12,212,25320,25700,5.433815,-2.644891,0
12,213,25909,26312,-12.645125,10.449073,1
12,213,25909,26312,8.380099,-9.677386,0
12,213,25909,26312,-0.291704,0.284692,0
13,213,26521,26907,3.362395,-2.995632,0
13,213,26521,26907,6.115424,-7.518393,0
13,213,26521,26907,3.415032,-4.297541,0
13,213,27111,27582,4.238998,-4.535029,0
13,213,27111,27582,-2.277450,0.020722,1
13,213,27111,27582,0.882460,-2.631936,0
13,214,27812,28195,0.808027,-1.526242,0
13,214,27812,28195,-0.290599,-1.022155,0
13,214,27812,28195,0.283648,2.467921,0
14,214,28416,28844,-2.312649,0.859716,1
14,214,29062,29453,3.962323,-6.866957,0
14,215,29673,30098,-7.448068,5.060491,1
14,215,29673,30098,3.271216,-4.412497,0
14,215,29673,30098,-2.165948,2.291255,1
15,215,30318,30690,2.146958,-0.382804,0
15,215,30318,30690,4.408297,-5.346308,0
15,215,30908,31331,2.696405,-1.980978,0
15,215,30908,31331,3.446604,-1.885817,0
15,215,31528,31920,-15.764427,13.918492,1
16,216,32140,32566,2.135529,-1.095901,0
16,216,32772,33173,6.053863,-5.994349,0
16,216,32772,33173,1.515147,2.392388,0
16,216,32772,33173,2.350176,-0.865591,0
16,216,32772,33173,6.360662,-7.021964,0
16,216,33389,33814,-8.320615,10.056802,1
17,218,35886,36315,2.953252,-4.055912,0
18,218,36524,36894,2.627703,-0.870593,0
18,218,36524,36894,3.084636,-5.338613,0
18,218,37103,37488,1.829380,-1.000885,0
18,218,37103,37488,2.695478,-3.351689,0
18,218,37103,37488,0.356964,-3.514176,0
18,218,37103,37488,4.921226,-4.385139,0
18,219,37708,38109,7.444648,-10.749006,0
25,225,50050,50449,-4.961841,5.014485,1
25,225,50050,50449,3.524976,-3.214781,0
25,225,50050,50449,-5.300548,6.369308,1
25,225,51319,51678,5.142723,-7.166432,0
25,225,51319,51678,1.743066,0.418557,0
26,226,52526,52915,4.698466,-3.145451,0
26,226,52526,52915,3.246876,-1.803602,0
26,226,53135,53544,-1.634673,-0.750744,1
26,226,53135,53544,4.974864,-5.611121,0
26,226,53135,53544,-0.104755,1.271177,0
26,227,53764,54186,4.220346,-2.978455,0
26,227,53764,54186,10.566613,-11.090926,0
26,227,53764,54186,8.699299,-8.991836,0
26,227,53764,54186,5.681021,-6.088494,0
26,227,53764,54186,3.570762,-2.193291,0
27,227,54394,54808,3.924839,-4.668393,0
27,227,54394,54808,4.683665,-6.110805,0
27,227,54394,54808,5.087194,-6.226243,0
27,227,54394,54808,4.055549,-5.986197,0
27,227,54394,54808,5.047469,-5.110882,0
27,227,55018,55376,-2.442437,2.384186,1
27,227,55018,55376,3.103925,-4.688330,0
27,227,55018,55376,5.223940,-8.144973,0
27,227,55018,55376,4.599526,-3.182332,0
27,227,55018,55376,2.696455,1.116563,0
27,228,55616,56045,6.592556,-7.085508,0
27,228,55616,56045,7.717056,-8.778825,0
27,228,55616,56045,10.219124,-13.484780,0
27,228,55616,56045,-5.804822,4.853373,1
27,228,55616,56045,-5.867761,10.067762,1
28,228,56241,56619,3.411895,-5.995914,0
28,228,56825,57287,-5.396194,4.942396,1
29,229,58092,58525,6.455387,-7.203704,0
29,229,58092,58525,5.132631,-4.864501,0
29,229,58747,59142,0.609172,0.872526,0
29,229,58747,59142,4.609475,-3.420331,0
29,229,58747,59142,0.052787,-3.256074,0
29,229,58747,59142,3.594688,-4.521727,0
29,229,58747,59142,4.299716,-5.236782,0
29,229,59350,59795,6.289664,-6.659552,0
29,229,59350,59795,7.068761,-5.813290,0
29,229,59350,59795,1.443256,1.470918,0
66,867,33893,34274,-4.379450,2.501318,1
67,867,34488,34912,1.484241,-1.508548,0
67,867,35134,35531,3.684326,-5.142321,0
67,867,35134,35531,4.178948,-3.644626,0
67,867,35134,35531,-10.360631,11.572833,1
67,868,35762,36153,0.550979,-1.776020,0
67,868,35762,36153,-2.578299,2.950367,1
67,868,35762,36153,-12.192019,11.973269,1
68,868,36377,36726,4.341680,-2.853056,0
68,868,36377,36726,3.738921,-4.508454,0
68,868,36939,37375,-5.126808,1.771086,1
68,868,36939,37375,5.704062,-7.950824,0
68,868,36939,37375,-14.604430,10.742198,1
68,868,36939,37375,3.892656,-4.310837,0
68,868,37566,37962,3.950675,-3.555679,0
68,868,37566,37962,5.356693,-4.066787,0
68,868,37566,37962,6.890108,-7.737362,0
68,868,37566,37962,4.094164,-4.283422,0
70,871,41837,42272,-10.006888,9.302748,1
70,871,41837,42272,-2.365963,3.270905,1
70,871,41837,42272,3.266967,-4.887558,0
70,871,41837,42272,0.192759,-1.999458,0
71,871,42488,42886,-1.085222,0.971282,1
71,871,42488,42886,5.651376,-6.618720,0
71,871,42488,42886,5.123060,-9.719331,0
71,871,42488,42886,-1.280033,3.877609,1
71,871,42488,42886,2.330801,-2.138359,0
71,871,43110,43499,4.045870,-4.527284,0
71,871,43110,43499,6.223053,-6.655509,0
71,871,43110,43499,-2.245751,-1.261047,1
71,871,43110,43499,9.010673,-11.504690,0
71,871,43110,43499,-9.186976,11.673511,1
71,872,43728,44120,6.585497,-8.080472,0
71,872,43728,44120,4.014108,-2.077280,0
72,872,44332,44749,-6.518578,10.045130,1
72,872,44332,44749,-3.201724,0.540430,1
72,872,44970,45355,-4.115688,1.441736,1
72,872,44970,45355,-11.137685,13.104845,1
72,872,44970,45355,-13.279704,12.081973,1
72,872,45575,45977,9.399094,-10.612641,0
72,872,45575,45977,4.225446,-4.180216,0
74,874,48034,48413,-8.337377,8.368551,1
74,874,48034,48413,6.455495,-3.314335,0
74,874,48034,48413,6.648746,-5.090666,0
74,874,48619,49013,-0.526804,4.489735,0
74,874,48619,49013,3.326233,-4.446759,0
74,874,49240,49647,-5.277879,7.012736,1
74,874,49240,49647,4.451045,-6.937543,0
74,874,49240,49647,3.444107,-3.408287,0
74,875,49826,50267,1.668540,-4.886579,0
74,875,49826,50267,-5.632350,10.415215,1
74,875,49826,50267,7.453149,-8.442592,0
74,875,49826,50267,2.587394,-3.218709,0
77,877,54193,54605,2.981730,-1.535833,0
77,877,54193,54605,5.444539,-5.748077,0
77,877,54818,55230,5.950002,-6.876117,0
77,877,54818,55230,-5.237770,10.851056,1
77,877,54818,55230,7.610600,-7.874499,0
77,877,54818,55230,-4.968603,3.933434,1
77,877,55444,55829,-1.466458,0.842180,1
77,877,55444,55829,5.674374,-6.023640,0
78,878,56036,56425,2.324341,-2.024550,0
78,878,56036,56425,5.308224,-5.536860,0
78,878,56036,56425,8.394245,-8.653996,0
78,878,56643,57035,-7.925216,6.240943,1
78,878,56643,57035,7.847810,-6.396077,0
78,878,56643,57035,0.398222,-2.661106,0
78,878,56643,57035,5.911388,-4.151473,0
78,878,57245,57665,5.525866,-7.485785,0
78,878,57245,57665,8.725424,-10.589815,0
78,879,57880,58249,-0.229165,4.352759,0
78,879,57880,58249,4.013860,-6.305278,0
78,879,57880,58249,3.328265,-1.464397,0
51,451,2055,2455,-4.479661,2.125267,1
51,451,2055,2455,-19.269569,16.556725,1
51,451,2055,2455,-15.896760,11.116716,1
51,451,2055,2455,-24.426413,19.996675,1
51,451,2663,3063,-1.177423,0.197438,1
51,451,2663,3063,-12.528314,8.178473,1
51,451,2663,3063,-17.621336,14.191367,1
51,451,2663,3063,-6.922841,5.045482,1
51,451,3283,3690,-11.188828,12.351159,1
51,451,3283,3690,-28.134192,23.376480,1
51,451,3283,3690,-31.057423,24.859871,1
51,451,3283,3690,-7.445694,5.142159,1
51,452,3896,4877,-10.950962,10.094331,1
51,452,3896,4877,-2.908433,5.552978,1
51,452,3896,4877,-8.579131,6.989103,1
51,452,3896,4877,-13.714976,11.906680,1
51,452,3896,4877,-22.660656,17.170210,1
51,452,3896,4877,-2.727624,4.847268,1
51,452,3896,4877,-6.696977,6.797600,1
51,452,3896,4877,-4.001302,6.280185,1
51,452,3896,4877,0.132069,1.974543,0
51,452,3896,4877,-13.008691,10.672772,1
51,452,3896,4877,-5.255278,5.296320,1
51,452,3896,4877,0.961605,-0.671055,0
52,452,5081,5483,0.903454,-0.883875,0
52,452,5081,5483,1.465017,-1.170611,0
52,452,5081,5483,-5.164830,5.242365,1
52,452,5081,5483,-12.288044,9.955206,1
52,453,5697,6097,-14.731755,12.709376,1
52,453,5697,6097,-23.287260,20.030687,1
52,453,5697,6097,-0.396202,-0.326077,0
52,453,5697,6097,-12.916501,11.061692,1
53,453,6306,6716,-2.781771,1.186459,1
53,453,6306,6716,-1.520855,1.771579,1
53,453,6306,6716,-4.288815,3.543530,1
53,453,6306,6716,-1.178378,3.004611,1
53,453,6925,7302,-3.514199,0.889050,1
53,453,6925,7302,-11.630849,11.659516,1
53,453,6925,7302,-3.690026,4.926316,1
53,453,6925,7302,-3.910578,5.147866,1
53,453,7506,7906,-7.754198,5.399665,1
53,453,7506,7906,-3.804865,2.360077,1
53,453,7506,7906,-2.488125,2.630908,1
53,453,7506,7906,-16.714027,13.133183,1
54,454,8118,8507,-16.583960,14.069786,1
54,454,8118,8507,-13.464314,13.192206,1
54,454,8118,8507,-26.271238,21.761786,1
54,454,8118,8507,-26.637253,22.425371,1
54,454,8727,9143,-17.643770,20.245718,1
54,454,8727,9143,-13.054760,11.026301,1
54,454,8727,9143,-35.790806,31.224516,1
54,454,8727,9143,-28.182453,21.259069,1
54,454,9351,9749,-1.884930,3.163026,1
54,454,9351,9749,-6.428897,4.795206,1
54,454,9351,9749,-4.999804,5.576185,1
54,454,9351,9749,-8.779381,9.029351,1
54,455,9974,11046,1.593200,-1.496128,0
54,455,9974,11046,-12.564423,12.121445,1
54,455,9974,11046,-3.729863,4.120636,1
54,455,9974,11046,-0.913239,3.004458,0
54,455,9974,11046,-14.848817,11.706571,1
54,455,9974,11046,1.903039,-0.032100,0
54,455,9974,11046,1.699265,-0.036042,0
54,455,9974,11046,-6.519475,10.591578,1
54,455,9974,11046,-7.321772,11.896961,1
54,455,9974,11046,-1.875886,4.336004,1
54,455,9974,11046,-2.436391,1.924905,1
54,455,9974,11046,1.053058,0.266797,0
54,455,9974,11046,2.653873,-1.372198,0
54,455,9974,11046,3.750039,-4.296361,0
54,455,9974,11046,3.064939,-2.354433,0
54,455,9974,11046,0.300141,-0.577229,0
55,455,11254,11641,-1.065206,0.958964,1
55,455,11254,11641,-2.335553,3.869560,1
55,455,11254,11641,-3.176624,4.524083,1
55,455,11254,11641,1.927722,-2.591027,0
55,456,11840,12237,0.119803,-1.676621,0
55,456,11840,12237,-2.562547,2.894764,1
55,456,11840,12237,3.743753,-4.059400,0
55,456,11840,12237,-13.460241,12.501360,1
56,456,12435,12863,-2.898662,1.189902,1
56,456,12435,12863,-0.390870,0.215168,0
56,456,12435,12863,-3.530661,3.030560,1
56,456,12435,12863,-4.265293,2.346482,1
56,456,13084,13513,0.110402,1.623743,0
56,456,13084,13513,-1.826874,3.020968,1
56,456,13084,13513,-1.173009,0.624511,1
56,456,13084,13513,-5.431276,5.188910,1
68,468,36443,36833,-4.353016,7.914447,1
68,468,36443,36833,-2.355934,1.774730,1
68,468,36443,36833,-1.068456,2.346162,1
68,468,36443,36833,-25.935881,21.925203,1
68,468,37040,37415,3.664982,-3.765486,0
68,468,37040,37415,-2.937125,0.086756,1
68,468,37040,37415,3.245613,-2.792958,0
68,468,37040,37415,3.434448,-4.290971,0
68,469,37623,38063,-3.449915,1.688678,1
68,469,37623,38063,-12.884103,10.371167,1
68,469,37623,38063,-7.673385,6.066437,1
68,469,37623,38063,-6.797376,6.358716,1
