Image filename,Row,Column,Class 1 Value,Class 2 Value,Classification
crib_0004213_0004213_8427073_8427442,2.497161,-0.545242,0
crib_0004213_0004214_8427650_8428079,1.632124,-1.042861,0
crib_0011532_0011533_23065993_23066423,0.223703,2.795775,0
crib_0011533_0011533_23066643_23067009,-0.065357,3.702251,0
crib_0011533_0011533_23067217_23067643,2.730961,-3.054166,0
crib_0011533_0011534_23067862_23068239,2.910996,-2.870583,0
crib_0011579_0011579_23158080_23158513,-0.451791,5.848145,0
crib_0011579_0011579_23158722_23159122,4.664955,-5.202985,0
crib_0011579_0011579_23159315_23159760,-1.617643,7.996788,1
crib_0011579_0011580_23159953_23160333,0.823001,0.211070,0
crib_0012041_0012042_24083692_24084083,0.348375,1.871102,0
crib_0012042_0012042_24084291_24084679,1.480158,-0.929582,0
crib_0012042_0012042_24084902_24085307,-0.943091,5.242138,0
crib_0012042_0012042_24085525_24085912,1.944522,-2.161350,0
crib_0012043_0012043_24086130_24086565,-0.780432,6.282084,0
crib_0012043_0012043_24086768_24087160,-1.453405,7.724327,1
crib_0012043_0012043_24087371_24087797,1.986171,-2.057850,0
crib_0012043_0012044_24087998_24088420,1.002762,0.180941,0
crib_0012044_0012044_24088628_24089040,-0.093792,4.256917,0
crib_0012044_0012044_24089259_24089615,1.480015,-0.347831,0
crib_0012044_0012045_24089847_24090255,-0.505333,4.583799,0
crib_0012045_0012045_24090470_24090868,2.073478,-1.924479,0
crib_0012045_0012045_24091054_24091479,1.764446,-1.149541,0
crib_0012045_0012046_24091695_24092684,-0.514970,4.983005,0
crib_0012192_0012192_24384072_24384490,3.920994,-4.432777,0
crib_0012192_0012192_24384679_24385071,-0.529428,5.675605,0
crib_0012192_0012192_24385266_24385659,2.711772,-3.001632,0
crib_0012192_0012193_24385870_24386303,1.028280,0.726232,0
crib_0012195_0012195_24390136_24390568,0.699575,2.317307,0
crib_0012195_0012195_24390768_24391176,0.815931,1.722367,0
crib_0012195_0012195_24391375_24391802,1.910901,-1.924414,0
crib_0012196_0012196_24392010_24392422,2.721894,-3.072483,0
crib_0012196_0012196_24392594_24393039,1.627196,-1.410978,0
crib_0012196_0012196_24393259_24393628,-1.524226,8.029029,1
crib_0012196_0012197_24393827_24394287,-0.427821,4.051947,0
crib_0012197_0012197_24394485_24394883,0.727077,1.383934,0
crib_0012197_0012197_24395081_24395529,0.637175,0.830463,0
crib_0012197_0012198_24395749_24396169,-0.375915,5.410529,0
crib_0012198_0012198_24396389_24396775,2.070723,-2.158968,0
crib_0012198_0012198_24397008_24397360,0.025563,2.356390,0
crib_0012198_0012199_24397582_24398001,2.234258,-2.199130,0
crib_0012199_0012199_24398209_24398646,-1.812814,8.781260,1
crib_0012199_0012199_24398856_24399247,1.309334,-0.626541,0
crib_0012199_0012199_24399459_24399841,2.486049,-2.782033,0
crib_0012200_0012200_24400049_24400449,-0.769882,5.807971,0
crib_0012200_0012200_24400669_24401080,1.694347,-1.173272,0
crib_0012200_0012200_24401288_24401685,0.919620,0.437964,0
crib_0012200_0012201_24401900_24402312,3.453466,-3.894675,0
crib_0012219_0012219_24438131_24438551,0.904741,0.251945,0
crib_0012219_0012219_24438771_24439152,0.328775,2.560914,0
crib_0012219_0012219_24439361_24439787,-0.654194,5.595938,0
crib_0012219_0012220_24439984_24440376,-0.002462,5.254504,0
crib_0012221_0012222_24443645_24444027,2.628238,-2.960678,0
crib_0012222_0012222_24444247_24444646,-0.887507,6.732623,0
crib_0012222_0012222_24444866_24445293,5.121325,-5.737083,0
crib_0012222_0012222_24445487_24445871,3.260209,-3.634204,0
crib_0012227_0012228_24455875_24457054,-0.547684,4.796981,0
crib_0012228_0012228_24457119_24457884,-0.128596,4.786494,0
crib_0012228_0012229_24457960_24458722,0.490494,2.650566,0
crib_0012229_0012229_24458741_24459394,-0.478980,4.567048,0
crib_0012229_0012230_24459603_24460029,2.641501,-2.957851,0
crib_0012230_0012230_24460227_24460681,0.705862,0.431341,0
crib_0012230_0012230_24460857_24461389,0.238329,2.147087,0
crib_0012230_0012230_24461508_24461880,0.081944,2.689273,0
crib_0012256_0012256_24512076_24512477,2.908486,-3.268475,0
crib_0012256_0012256_24512681_24513140,-1.330250,6.815073,1
crib_0012256_0012256_24513360_24513762,2.474673,-2.740499,0
crib_0012256_0012257_24513982_24514400,1.506144,-0.295785,0
crib_0012257_0012257_24514598_24514994,1.641410,-1.867174,0
crib_0012257_0012257_24515203_24515573,0.435771,1.681592,0
crib_0012257_0012258_24515771_24516188,2.952128,-3.210632,0
crib_0012258_0012258_24516397_24517399,-2.106944,9.484456,1
crib_0012258_0012259_24517596_24518651,2.704117,-3.052919,0
crib_0012265_0012266_24531962_24532348,0.699942,0.361414,0
crib_0012266_0012266_24532568_24532979,2.946917,-3.317110,0
crib_0012266_0012266_24533188_24533580,2.244112,-2.332504,0
crib_0012266_0012267_24533789_24534179,1.700778,-1.068629,0
crib_0012267_0012267_24534399_24534795,-0.555009,4.850395,0
crib_0012267_0012267_24535009_24535411,-0.076903,3.906451,0
crib_0012267_0012268_24535631_24536040,-0.532970,4.928227,0
crib_0012268_0012268_24536260_24536698,0.047923,2.914650,0
crib_0012268_0012268_24536911_24537307,1.391944,-0.446796,0
crib_0012268_0012269_24537505_24538001,0.083852,2.891449,0
crib_0012269_0012269_24538159_24538562,-0.317286,4.895491,0
crib_0012269_0012269_24538777_24539195,1.656740,-1.150905,0
crib_0012269_0012269_24539415_24539864,0.550129,2.002255,0
crib_0012270_0012270_24540073_24540488,2.046958,-2.088267,0
crib_0012270_0012270_24540685_24541076,1.998133,-2.204680,0
crib_0012270_0012270_24541296_24541678,3.304340,-3.781568,0
crib_0012270_0012271_24541878_24542328,0.614164,0.805379,0
crib_0012271_0012271_24542515_24542943,0.052269,2.498611,0
crib_0012271_0012271_24543163_24543533,0.645383,2.637435,0
crib_0012271_0012272_24543753_24544193,1.459455,-1.264250,0
crib_0012272_0012272_24544374_24544796,0.762163,0.996820,0
crib_0012272_0012272_24545016_24545446,-0.925327,6.763816,0
crib_0012272_0012273_24545637_24546051,2.472780,-2.766356,0
crib_0012276_0012277_24553683_24554096,2.722176,-3.031298,0
crib_0012277_0012277_24554297_24554717,2.226333,-2.538177,0
crib_0012277_0012277_24554910_24555337,1.635974,-1.799606,0
crib_0012277_0012277_24555557_24555946,0.023839,2.941126,0
crib_0012280_0012281_24561768_24562188,0.447277,2.176299,0
crib_0012281_0012281_24562397_24562829,0.141264,3.023219,0
crib_0012281_0012281_24563026_24563403,0.808273,1.181910,0
crib_0012281_0012282_24563628_24564077,2.353282,-2.576885,0
crib_0012283_0012284_24567979_24568378,0.099741,2.876994,0
crib_0012284_0012284_24568598_24568998,0.261672,3.194327,0
crib_0012284_0012284_24569216_24569600,1.270255,-0.291890,0
crib_0012284_0012285_24569820_24570241,-0.106093,4.347788,0
crib_0012285_0012285_24570471_24570870,-1.640846,8.032290,1
crib_0012285_0012285_24571079_24571483,1.182912,0.015787,0
crib_0012285_0012286_24571727_24572086,-1.517257,7.571277,1
crib_0012298_0012299_24597875_24598272,0.945643,2.190079,0
crib_0012299_0012299_24598481_24598918,-0.740967,6.013192,0
crib_0012299_0012299_24599115_24599507,-0.702122,6.112267,0
crib_0012299_0012300_24599716_24600149,0.172748,4.262194,0
crib_0012300_0012300_24600336_24600748,1.640152,-1.539483,0
crib_0012300_0012300_24600968_24601409,1.751187,-1.624441,0
crib_0012300_0012301_24601606_24602034,1.858209,-1.430521,0
crib_0012389_0012390_24779939_24780361,1.250290,-0.301209,0
crib_0012390_0012390_24780557_24781007,0.651598,0.883830,0
crib_0012390_0012390_24781193_24781599,-1.582109,8.120100,1
crib_0012390_0012391_24781785_24782252,0.971244,0.206571,0
crib_0012435_0012436_24871939_24872338,-1.259409,8.675932,1
crib_0012436_0012437_24872586_24874231,1.750454,-1.643045,0
crib_0012443_0012443_24886066_24886489,3.238637,-3.666324,0
crib_0012443_0012443_24886678_24887102,1.507870,-0.068337,0
crib_0012443_0012443_24887300_24887700,-0.351195,4.164180,0
crib_0012443_0012444_24887909_24888307,1.862192,-1.723546,0
crib_0012447_0012447_24894060_24894398,0.954840,-0.251518,0
crib_0012447_0012447_24894618_24895065,-0.186796,4.627786,0
crib_0012447_0012447_24895274_24895676,-0.519510,4.959480,0
crib_0012447_0012448_24895874_24896302,1.945508,-2.071815,0
crib_0013188_0013189_26377999_26378367,2.740806,5.817273,0
crib_0013189_0013189_26378575_26379007,6.068128,-5.338277,0
crib_0013189_0013189_26379194_26379620,11.210573,-12.563473,0
crib_0013189_0013190_26379832_26380254,6.015277,-6.103733,0
crib_0013190_0013190_26380452_26380858,5.163446,-3.341676,0
crib_0013190_0013190_26381067_26381498,4.793528,-4.356330,0
crib_0013190_0013191_26381706_26382120,7.705887,-8.565811,0
crib_0013200_0013201_26401612_26402030,3.002054,0.951187,0
crib_0013201_0013201_26402253_26402657,-8.724464,37.322727,1
crib_0013201_0013201_26402876_26403301,6.366416,-7.266130,0
crib_0013201_0013201_26403509_26403913,2.167006,1.969719,0
crib_0013202_0013202_26404121_26404516,-2.534698,17.900476,1
crib_0013202_0013202_26404718_26405143,4.918718,-4.670749,0
crib_0013202_0013202_26405364_26405782,3.982210,-3.619763,0
crib_0013202_0013203_26405991_26406370,-6.085150,26.035152,1
crib_0013203_0013203_26406590_26406985,3.565198,-2.107872,0
crib_0013203_0013203_26407194_26407618,3.767108,-3.426732,0
crib_0013203_0013204_26407819_26408216,-3.436726,16.151651,1
crib_0013204_0013204_26408423_26408842,6.873263,-7.872684,0
crib_0013204_0013204_26409037_26409459,4.950899,-5.422356,0
crib_0013204_0013205_26409662_26410060,1.921937,1.584423,0
crib_0013206_0013206_26412163_26412533,5.404293,-6.110364,0
crib_0013206_0013206_26412753_26413147,4.158092,-4.002624,0
crib_0013206_0013206_26413379_26413777,3.904816,-3.473638,0
crib_0013206_0013207_26413994_26414412,4.476338,-4.108467,0
crib_0013211_0013211_26422143_26422565,2.318505,1.756481,0
crib_0013211_0013211_26422782_26423171,2.978771,-1.018191,0
crib_0013211_0013211_26423368_26423826,3.163558,-3.088743,0
crib_0013212_0013212_26424037_26424460,4.233758,-2.869123,0
crib_0013212_0013212_26424676_26425083,-2.270857,15.608077,1
crib_0013212_0013212_26425320_26425700,2.805473,-2.520758,0
crib_0013212_0013213_26425909_26426312,3.123666,-2.859033,0
crib_0013213_0013213_26426521_26426907,6.172643,-6.838485,0
crib_0013213_0013213_26427111_26427582,4.575873,-5.030779,0
crib_0013213_0013214_26427812_26428195,-8.893860,38.308895,1
crib_0013214_0013214_26428416_26428844,5.010182,-5.679841,0
crib_0013214_0013214_26429062_26429453,3.007090,-2.130580,0
crib_0013214_0013215_26429673_26430098,5.822272,-6.265496,0
crib_0013215_0013215_26430318_26430690,4.558780,-4.193190,0
crib_0013215_0013215_26430908_26431331,5.358971,-5.990813,0
crib_0013215_0013215_26431528_26431920,4.926067,-5.583725,0
crib_0013216_0013216_26432140_26432566,5.206211,-5.915885,0
crib_0013216_0013216_26432772_26433173,0.940451,4.969621,0
crib_0013216_0013216_26433389_26433814,3.120977,-3.051943,0
crib_0013217_0013218_26435886_26436315,5.078791,-5.496680,0
crib_0013218_0013218_26436524_26436894,4.408096,-4.967834,0
crib_0013218_0013218_26437103_26437488,4.180085,-4.732886,0
crib_0013218_0013219_26437708_26438109,0.756584,4.639227,0
crib_0013225_0013225_26450050_26450449,-0.701480,10.438385,0
crib_0013225_0013225_26450674_26451108,4.022510,-3.824975,0
crib_0013225_0013225_26451319_26451678,1.547048,-0.362898,0
crib_0013225_0013226_26451903_26452315,6.550679,-7.311260,0
crib_0013226_0013226_26452526_26452915,1.794349,1.806644,0
crib_0013226_0013226_26453135_26453544,3.947836,-3.639600,0
crib_0013226_0013227_26453764_26454186,5.854224,-6.672848,0
crib_0013227_0013227_26454394_26454808,5.826181,-6.511743,0
crib_0013227_0013227_26455018_26455376,4.149837,-4.487288,0
crib_0013227_0013228_26455616_26456045,4.270277,-4.021439,0
crib_0013228_0013228_26456241_26456619,4.955668,-5.525644,0
crib_0013228_0013228_26456825_26457287,1.323014,3.749864,0
crib_0013228_0013228_26457482_26457884,2.662103,2.193946,0
crib_0013229_0013229_26458092_26458525,3.445178,-3.429717,0
crib_0013229_0013229_26458747_26459142,4.487899,-4.253436,0
crib_0013229_0013229_26459350_26459795,3.819156,-4.146579,0
crib_0013866_0013867_27733893_27734274,1.032151,4.107589,0
crib_0013867_0013867_27734488_27734912,6.729921,-7.489153,0
crib_0013867_0013867_27735134_27735531,0.831326,7.301734,0
crib_0013867_0013868_27735762_27736153,-0.654693,8.660824,0
crib_0013868_0013868_27736377_27736726,-0.096515,6.554699,0
crib_0013868_0013868_27736939_27737375,1.759419,3.697627,0
crib_0013868_0013868_27737566_27737962,4.329565,-4.669796,0
crib_0013870_0013871_27741837_27742272,3.636477,-2.191685,0
crib_0013871_0013871_27742488_27742886,6.917037,-7.736106,0
crib_0013871_0013871_27743110_27743499,1.034810,4.861941,0
crib_0013871_0013872_27743728_27744120,0.444171,5.470860,0
crib_0013872_0013872_27744332_27744749,9.059316,-10.228690,0
crib_0013872_0013872_27744970_27745355,4.900246,-5.618239,0
crib_0013872_0013872_27745575_27745977,-0.436514,11.742249,0
crib_0013874_0013874_27748034_27748413,5.985100,-6.603297,0
crib_0013874_0013874_27748619_27749013,7.066797,-7.981756,0
crib_0013874_0013874_27749240_27749647,3.638386,-2.092735,0
crib_0013874_0013875_27749826_27750267,4.017847,-4.490546,0
crib_0013877_0013877_27754193_27754605,7.259204,-8.144854,0
crib_0013877_0013877_27754818_27755230,6.465782,-7.246432,0
crib_0013877_0013877_27755444_27755829,5.382662,-5.679824,0
crib_0013878_0013878_27756036_27756425,5.876509,-5.394901,0
crib_0013878_0013878_27756643_27757035,4.687638,-3.775423,0
crib_0013878_0013878_27757245_27757665,7.159573,-8.045754,0
crib_0013878_0013879_27757880_27758249,6.014889,-6.467900,0
crib_0017451_0017451_34902055_34902455,-0.670173,5.546772,0
crib_0017451_0017451_34902663_34903063,1.912468,-0.921446,0
crib_0017451_0017451_34903283_34903690,-0.500863,3.853713,0
crib_0017451_0017452_34903896_34904877,1.323823,1.611900,0
crib_0017452_0017452_34905081_34905483,-1.995592,9.346982,1
crib_0017452_0017453_34905697_34906097,-1.605170,6.866385,1
crib_0017453_0017453_34906306_34906716,0.550170,4.398981,0
crib_0017453_0017453_34906925_34907302,0.483153,2.882507,0
crib_0017453_0017453_34907506_34907906,-2.641987,10.783112,1
crib_0017454_0017454_34908118_34908507,-1.381555,7.056518,1
crib_0017454_0017454_34908727_34909143,-1.613936,8.248984,1
crib_0017454_0017454_34909351_34909749,-1.175171,6.313224,1
crib_0017454_0017455_34909974_34911046,0.256587,7.383583,0
crib_0017455_0017455_34911254_34911641,4.474241,-5.033568,0
crib_0017455_0017456_34911840_34912237,0.700821,5.052931,0
crib_0017456_0017456_34912435_34912863,6.407691,-7.232508,0
crib_0017456_0017456_34913084_34913513,1.464366,8.367356,0
crib_0017468_0017468_34936443_34936833,0.537351,3.106769,0
crib_0017468_0017468_34937040_34937415,3.860388,-4.246719,0
crib_0017468_0017469_34937623_34938063,-1.520161,10.434151,1
