Image#,Crib#,Class 1 Value,Class 2 Value,Classification
38000,1,5.785165,-6.329879,0
38001,2,8.835751,-9.839586,0
38001,3,6.473249,-7.166817,0
38002,4,6.372495,-7.039523,0
38002,5,1.277988,4.790014,0
38003,6,8.812567,-9.813828,0
38003,7,1.044823,5.287482,0
38004,8,6.998600,-7.810337,0
38004,9,1.213009,3.274652,0
38005,10,6.627966,-7.317999,0
38005,11,6.816190,-7.660446,0
38006,12,7.219153,-7.998077,0
38007,13,7.053141,-7.807062,0
38007,14,6.972884,-7.783023,0
38008,15,5.514555,-5.834008,0
38008,16,4.684529,-4.969427,0
38009,17,6.722078,-7.520173,0
38009,18,6.041287,-6.514225,0
38010,19,7.977626,-8.773157,0
38010,20,8.806127,-9.728628,0
38011,21,6.809861,-7.531736,0
38011,22,6.901468,-6.935721,0
38012,23,5.710452,-6.178792,0
38012,24,7.286170,-8.073751,0
38013,25,7.581862,-8.393813,0
38013,26,2.024094,2.663610,0
38014,27,6.920778,-7.653319,0
38015,28,4.630311,-4.750783,0
38015,29,7.162487,-7.668766,0
38016,30,4.579453,-3.035144,0
38016,31,3.529485,-0.335895,0
38017,32,6.010530,-3.894407,0
38017,33,7.810587,-8.806408,0
38018,34,1.858006,2.500363,0
38018,35,7.213997,-7.906338,0
38019,36,2.777266,1.294441,0
38019,37,6.806659,-7.538679,0
38020,38,5.816890,-6.033431,0
38020,39,5.829444,-6.235866,0
38021,40,5.295666,-5.682548,0
38022,41,6.662676,-7.395127,0
38022,42,6.490057,-7.040379,0
38023,43,3.778101,-3.062183,0
38023,44,6.546093,-7.294259,0
38024,45,6.220327,-6.728297,0
38024,46,5.840930,-6.216123,0
38025,47,4.843894,-4.745081,0
38025,48,6.664677,-7.306201,0
38026,49,8.386117,-9.347075,0
38027,50,8.997241,-9.988598,0
38027,51,6.641974,-7.354583,0
38028,52,6.081667,-6.787216,0
38028,53,4.106255,-2.645216,0
38029,54,7.085276,-7.679383,0
38029,55,5.704854,-5.996201,0
38030,56,4.819859,-4.616148,0
38030,57,4.970765,-4.793315,0
38031,58,6.032467,-6.501751,0
38031,59,5.679229,-6.291955,0
38032,60,6.376102,-6.957430,0
38033,61,1.596877,4.106840,0
38033,62,2.593315,0.822780,0
38034,63,6.003343,-6.478837,0
38034,64,6.545550,-7.249848,0
38035,65,5.379686,-5.179304,0
38035,66,5.192214,-5.611552,0
38036,67,4.913603,-4.817784,0
38036,68,5.622435,-6.189775,0
38037,69,3.634492,-1.049264,0
38037,70,6.222956,-6.820050,0
38038,71,6.479971,-7.120049,0
38038,72,4.778254,-3.229356,0
38039,73,3.834345,-1.855278,0
38039,74,4.956347,-4.816222,0
38040,75,4.883226,-4.175811,0
38041,76,4.663401,-4.946593,0
38041,77,3.365952,-0.559224,0
38042,78,6.721627,-7.344511,0
38042,79,5.343601,-4.982648,0
38043,80,5.648321,-5.631529,0
38043,81,4.718341,-4.569514,0
38044,82,5.076390,-4.722039,0
38044,83,8.012201,-8.824564,0
38045,84,7.398508,-8.228956,0
38045,85,8.504230,-9.493396,0
38046,86,8.227063,-9.050641,0
38046,87,8.970666,-9.948737,0
38047,88,5.849959,-6.227621,0
38048,89,7.957880,-8.832308,0
38048,90,7.241019,-7.999344,0
38049,91,7.844244,-8.741208,0
38049,92,5.374432,-5.874928,0
38050,93,6.124861,-6.700777,0
38051,94,4.198496,-3.788439,0
38051,95,2.659654,0.605328,0
38052,96,7.310388,-8.216590,0
38052,97,7.979822,-8.825422,0
38053,98,8.711065,-9.551284,0
38053,99,9.031239,-10.009416,0
38054,100,3.079556,0.144572,0
38054,101,7.075351,-7.922729,0
38055,102,4.771927,-2.823741,0
38055,103,7.900192,-8.840126,0
38056,104,5.651259,-5.799014,0
38056,105,7.676511,-8.516334,0
38057,106,6.872407,-7.608729,0
38058,107,5.757641,-6.520463,0
38058,108,4.860493,-4.511231,0
38059,109,4.981273,-5.534669,0
38059,110,7.117077,-8.015374,0
38060,111,7.490596,-8.263927,0
38060,112,6.346211,-7.074044,0
38061,113,5.616321,-6.217758,0
38061,114,5.262988,-5.582818,0
38062,115,6.700982,-7.258922,0
38063,116,5.606968,-6.363902,0
38064,117,6.458574,-7.100786,0
38064,118,6.797575,-7.531304,0
38065,119,3.427172,-0.453882,0
38065,120,7.580212,-8.397269,0
38066,121,6.054642,-6.670374,0
38066,122,5.003745,-5.371172,0
38067,123,5.432259,-5.847432,0
38067,124,5.574621,-6.167009,0
38068,125,4.851517,-4.361892,0
38068,126,8.211803,-9.199193,0
38069,127,8.027328,-8.933621,0
38070,128,5.628724,-5.118296,0
38070,129,6.350718,-6.899681,0
38071,130,6.953190,-7.733705,0
38071,131,3.440679,-1.019846,0
38072,132,10.382972,-11.592949,0
38072,133,7.227912,-8.045374,0
38073,134,6.835258,-7.563340,0
38073,135,8.540911,-9.513457,0
38074,136,6.669102,-6.992075,0
38074,137,7.025311,-7.852543,0
38075,138,8.142218,-9.121988,0
38076,139,6.738255,-7.506528,0
38076,140,7.354751,-8.021996,0
38077,141,7.100491,-7.874256,0
38077,142,4.814837,-3.600255,0
38078,143,4.773477,-3.367404,0
38078,144,7.560331,-8.249858,0
38079,145,6.746944,-7.468734,0
38079,146,6.358764,-6.764802,0
38080,147,8.361465,-9.196537,0
38080,148,5.555608,-5.221713,0
38081,149,5.939422,-6.282967,0
38081,150,2.936050,0.500341,0
38082,151,5.038737,-4.113735,0
38082,152,6.004947,-5.116568,0
38083,153,7.726123,-8.487288,0
38083,154,5.231676,-4.762113,0
38084,155,7.477694,-8.278540,0
38085,156,9.307510,-10.321653,0
38085,157,8.094184,-9.138065,0
38086,158,9.642487,-10.740747,0
38086,159,6.807100,-7.538851,0
38087,160,6.969777,-7.669526,0
38087,161,4.131919,-3.636998,0
38088,162,12.008142,-13.379435,0
38088,163,3.345110,2.404483,0
38089,164,8.129080,-9.211804,0
38089,165,4.443681,-1.499459,0
38090,166,6.117142,-6.224534,0
38090,167,7.996303,-8.833310,0
38091,168,8.636576,-9.552732,0
38092,169,7.246580,-8.063672,0
38092,170,10.777205,-12.054584,0
38093,171,9.632315,-10.731001,0
38093,172,6.993476,-7.583608,0
38094,173,9.014925,-9.911467,0
38094,174,5.905840,-6.076776,0
38095,175,7.039420,-7.526783,0
38095,176,8.455375,-9.301511,0
38096,177,9.935994,-11.163201,0
38097,178,9.612252,-10.671736,0
38097,179,10.371792,-11.475246,0
38098,180,9.063734,-10.091106,0
38098,181,8.690238,-9.580826,0
38099,182,7.541764,-8.419468,0
38099,183,11.205421,-12.418024,0
38100,1,6.502288,-6.367476,0
38100,184,6.447799,-6.216383,0
38101,2,6.814254,-7.334373,0
38101,3,10.480175,-11.600985,0
38101,185,6.814254,-7.334373,0
38101,186,10.480175,-11.600985,0
38102,187,7.821222,-8.467654,0
38102,188,6.580298,-7.146890,0
38103,189,8.752764,-9.779822,0
38103,190,5.653840,-5.407403,0
38104,191,7.802265,-8.566128,0
38104,192,8.724139,-9.710678,0
38105,193,8.721086,-9.255405,0
38105,194,12.443905,-13.921880,0
38106,195,7.935058,-8.833596,0
38107,196,12.492771,-13.857538,0
38107,197,8.135912,-8.957080,0
38108,198,5.364697,-2.877963,0
38108,199,7.153643,-7.580804,0
38109,200,9.176324,-10.259027,0
38109,201,8.047995,-8.871711,0
38110,202,6.609990,-6.934973,0
38110,203,9.759268,-10.771950,0
38111,204,10.064363,-11.129636,0
38111,205,8.632118,-9.463855,0
38112,206,4.427218,-2.043419,0
38112,207,6.957742,-6.740330,0
38113,208,4.741247,-4.297906,0
38113,209,7.583346,-8.386985,0
38114,210,8.368708,-9.166855,0
38114,211,11.229145,-12.455064,0
38115,212,4.137912,0.482643,0
38115,213,3.545506,5.234574,0
38116,214,8.299519,-9.175008,0
38116,215,11.810522,-13.126881,0
38117,216,5.520459,-5.368532,0
38117,217,12.437725,-13.712456,0
38118,218,7.293665,-7.529771,0
38118,219,8.497533,-9.290819,0
38119,220,8.497997,-9.351671,0
38119,221,9.633407,-10.660893,0
38119,222,6.653421,-6.538354,0
38120,223,2.455833,0.979473,0
38120,224,6.362151,-6.819266,0
38121,225,8.034946,-8.819941,0
38121,226,9.681001,-10.651087,0
38122,227,6.958816,-7.308623,0
38122,228,7.556243,-8.425056,0
38123,229,11.768692,-13.113457,0
38123,230,4.899498,-4.856204,0
38123,231,9.064299,-9.929016,0
38124,232,9.744919,-10.746205,0
38124,233,8.974577,-9.951152,0
38125,234,10.192142,-11.280519,0
38125,235,11.035416,-12.228660,0
38126,236,8.278394,-9.044001,0
38126,237,8.844793,-9.370860,0
38127,238,9.961513,-10.918997,0
38127,239,9.192078,-10.096944,0
38128,240,10.936220,-12.073439,0
38128,241,8.733902,-9.623366,0
38129,242,7.569282,-8.035253,0
38129,243,4.947937,-2.077897,0
38130,244,6.166785,-6.877560,0
38130,245,9.308841,-10.414845,0
38131,246,5.356018,-4.494649,0
38131,247,8.860195,-9.788134,0
38132,248,7.096682,-7.961332,0
38132,249,8.215369,-8.984634,0
38133,250,6.913304,-7.642573,0
38133,251,9.725544,-10.850199,0
38134,252,6.636530,-7.086372,0
38134,253,10.030119,-11.113689,0
38135,254,8.416273,-9.313112,0
38135,255,7.378418,-7.699534,0
38136,256,8.791006,-9.764681,0
38136,257,12.004627,-13.410175,0
38136,258,9.816242,-10.955816,0
38137,259,8.759121,-9.679763,0
38137,260,7.141366,-7.877835,0
38138,261,4.513983,-1.601290,0
38139,262,8.043404,-8.999242,0
38139,263,4.199334,-1.155347,0
38139,264,3.104090,0.548190,0
38140,265,7.190050,-7.879903,0
38140,266,8.951296,-9.953005,0
38140,267,10.033189,-11.130933,0
38141,268,6.267423,-6.965480,0
38141,269,9.087830,-10.135212,0
38142,270,5.045166,-5.436771,0
38142,271,9.302579,-10.289929,0
38143,272,3.733692,-0.979029,0
38143,273,5.320371,-5.528959,0
38144,274,7.434508,-8.261769,0
38144,275,6.611430,-7.277494,0
38144,276,5.050686,-4.907975,0
38145,1,7.619984,-8.324282,0
38145,2,5.641685,-5.935071,0
38145,277,7.775616,-8.502900,0
38145,278,5.641685,-5.935071,0
38146,3,5.707749,-5.289801,0
38146,4,3.952660,-3.193179,0
38146,279,5.707749,-5.289801,0
38146,280,3.952660,-3.193179,0
38147,281,6.248953,-6.847396,0
38147,282,7.682058,-8.558675,0
38148,283,5.650793,-6.019277,0
38148,284,7.171585,-7.985281,0
38149,285,7.257275,-7.780632,0
38149,286,8.797123,-9.716485,0
38150,287,7.308978,-8.093985,0
38150,288,11.288755,-12.468827,0
38150,289,10.235001,-11.416002,0
38151,290,5.940342,-6.592949,0
38152,291,5.253160,-5.771352,0
38152,292,11.965012,-13.322898,0
38153,293,9.565060,-10.654682,0
38153,294,4.987247,-5.168200,0
38154,295,6.917922,-7.500882,0
38154,296,7.212452,-7.704068,0
38154,297,7.145475,-7.919600,0
38154,298,11.042609,-12.154293,0
38155,299,11.701069,-13.043882,0
38155,300,13.045155,-14.445498,0
38155,301,9.571178,-10.788073,0
38156,302,8.341845,-9.031651,0
38156,303,5.091213,-5.613954,0
38157,304,7.817184,-8.553586,0
38158,305,9.878725,-10.882774,0
38159,306,6.780016,-6.813052,0
38159,307,9.402802,-10.500335,0
38160,308,8.781494,-9.661801,0
38160,309,8.839238,-9.764132,0
38161,310,8.977562,-9.996214,0
38162,311,9.110455,-10.123751,0
38162,312,3.839084,-3.342316,0
38163,313,7.628079,-8.124975,0
38163,314,6.150389,-6.750262,0
38163,315,8.307343,-9.284973,0
38164,316,6.523186,-7.104845,0
38164,317,-0.637608,5.349019,0
38165,318,8.896851,-9.901098,0
38165,319,9.647385,-10.803679,0
38166,320,8.447761,-9.398346,0
38166,321,7.671646,-8.331205,0
38167,322,8.726522,-9.568480,0
38167,323,5.915175,-6.530324,0
38168,324,7.974760,-8.733176,0
38168,325,7.316522,-8.077641,0
38169,326,6.850779,-7.678195,0
38170,327,5.613374,-5.989289,0
38170,328,10.113752,-11.242599,0
38171,329,8.357069,-9.205360,0
38171,330,10.395084,-11.563638,0
38171,331,10.780676,-12.094044,0
38172,332,9.795697,-10.838799,0
38172,333,6.155543,-6.461792,0
38173,334,7.888199,-8.822113,0
38173,335,4.908921,-3.920892,0
38174,336,12.597622,-14.163144,0
38174,337,8.890739,-9.791052,0
38175,338,9.409552,-10.426455,0
38175,339,5.870234,-6.216223,0
38176,340,7.977407,-8.960176,0
38176,341,5.843054,-6.080564,0
38177,342,9.784054,-10.845047,0
38177,343,7.634048,-8.436741,0
38178,344,9.988815,-11.078972,0
38178,345,8.849919,-9.924929,0
38179,346,8.571407,-8.875456,0
38179,347,5.484030,-4.988680,0
38179,348,6.660888,-7.063833,0
38180,349,9.342913,-10.378981,0
38180,350,6.943244,-7.615960,0
38181,351,9.044893,-9.898170,0
38181,352,6.364344,-7.003449,0
38182,353,6.682381,-6.951884,0
38182,354,5.781988,-5.865883,0
38183,355,5.754292,-5.427119,0
38183,356,7.370310,-8.123868,0
38184,357,7.890983,-8.707594,0
38184,358,8.764311,-9.672972,0
38185,359,9.626616,-10.721968,0
38185,360,7.290271,-7.754807,0
38186,361,7.575131,-8.422382,0
38186,362,9.374793,-10.401447,0
38186,363,9.583435,-10.652519,0
38187,364,7.217936,-7.834826,0
38187,365,7.809316,-8.699986,0
38188,366,9.367182,-10.377579,0
38188,367,8.569595,-9.407042,0
38189,368,10.378580,-11.576435,0
38189,369,6.259978,-6.826188,0
38190,370,8.866903,-9.829489,0
38190,371,8.770062,-9.627783,0
38191,372,7.006869,-7.745115,0
38191,373,8.169754,-9.068736,0
38191,374,6.029439,-5.736934,0
38192,375,6.552169,-7.097394,0
38192,376,7.555328,-8.332938,0
38193,377,6.411002,-5.897600,0
38193,378,8.141392,-8.840467,0
38194,379,8.348696,-9.049592,0
38194,380,7.974064,-8.851257,0
38195,381,8.349850,-9.215862,0
38195,382,8.005579,-8.796455,0
38196,383,8.577070,-9.497083,0
38196,384,8.668981,-9.568896,0
38197,385,6.136554,-6.235970,0
38197,386,8.597017,-9.435195,0
38197,387,6.836166,-7.571630,0
38198,388,7.194271,-7.995280,0
38198,389,7.251380,-7.840319,0
38199,390,7.846393,-8.405872,0
38199,391,8.278939,-9.067734,0
38200,392,7.264444,-8.097465,0
38200,393,8.029284,-8.929313,0
38201,394,9.022186,-10.041035,0
38201,395,6.605841,-7.047415,0
38202,396,5.935390,-6.333439,0
38202,397,8.559852,-9.478998,0
38202,398,6.169868,-6.283514,0
38203,399,5.848370,-6.321187,0
38203,400,6.599952,-7.306894,0
38204,401,8.514988,-9.418759,0
38204,402,4.291095,-1.112604,0
38205,403,6.961730,-7.746543,0
38205,404,7.253635,-7.979066,0
38206,405,8.764454,-9.806412,0
38206,406,9.348303,-10.115718,0
38207,407,8.901339,-9.754207,0
38207,408,7.083707,-7.760438,0
38207,409,7.246128,-7.873235,0
38208,410,10.325438,-11.477427,0
38208,411,7.482662,-8.234784,0
38209,412,6.659194,-7.323562,0
38209,413,5.215660,-4.148847,0
38210,414,4.822366,-4.107740,0
38210,415,8.827722,-9.854307,0
38211,416,8.365812,-9.221268,0
38211,417,8.677068,-9.548731,0
38212,418,9.001240,-9.451630,0
38212,419,8.512295,-9.396396,0
38212,420,7.516318,-8.168904,0
38213,421,8.764967,-9.514440,0
38213,422,8.952957,-9.572549,0
38214,423,8.367924,-9.314826,0
38214,424,7.341793,-8.109190,0
38215,425,4.898561,-2.116294,0
38215,426,7.799231,-8.609966,0
38216,427,7.057012,-7.852221,0
38216,428,8.061056,-8.957309,0
38217,429,7.700066,-8.537770,0
38217,430,7.841196,-8.180159,0
38218,431,6.673236,-7.320058,0
38218,432,4.858926,-3.965325,0
38219,433,6.949405,-7.665097,0
38219,434,7.896764,-8.794064,0
38220,435,2.457030,2.289447,0
38220,436,5.882749,-6.064178,0
38221,437,5.885333,-6.238163,0
38221,438,4.479438,-3.550703,0
38222,439,10.664795,-11.766534,0
38222,440,8.864367,-9.533587,0
38223,441,7.680871,-8.285730,0
38223,442,5.245095,-4.367500,0
38223,443,9.367787,-10.272727,0
38224,444,8.198245,-8.906662,0
38224,445,7.841603,-8.663306,0
38225,446,8.612124,-9.339508,0
38225,447,6.239498,-6.334260,0
38226,448,7.279115,-8.039163,0
38226,449,9.947418,-10.786652,0
38227,450,8.917190,-9.830574,0
38227,451,12.287760,-13.660677,0
38228,452,11.739023,-13.074259,0
38228,453,5.887245,-6.404183,0
38229,454,7.894469,-8.716714,0
38229,455,7.814522,-8.350487,0
38230,456,7.394174,-8.247298,0
38230,457,6.015480,-6.322492,0
38230,458,6.722318,-7.044167,0
38231,459,14.536541,-16.193670,0
38231,460,7.291659,-7.879964,0
38232,461,8.382581,-9.230211,0
38232,462,10.233172,-11.356432,0
38233,463,5.340195,-5.729013,0
38233,464,10.065710,-11.243870,0
38234,465,7.417538,-7.242984,0
38234,466,7.801753,-8.622734,0
38235,467,6.317718,-5.482399,0
38235,468,11.252474,-12.483763,0
38236,469,10.480198,-11.651764,0
38236,470,9.677879,-10.660865,0
38237,471,4.866117,-4.770337,0
38237,472,7.332511,-7.900379,0
38238,473,8.327916,-9.187401,0
38238,474,4.230001,-3.578287,0
38238,475,3.925508,-0.324201,0
38239,476,9.335996,-10.359881,0
38239,477,4.910246,-2.130436,0
38240,478,10.329606,-11.402350,0
38240,479,9.177860,-10.217188,0
38241,480,11.393056,-12.637844,0
38241,481,10.920774,-12.129342,0
38242,482,7.034251,-7.542915,0
38242,483,13.554304,-15.080248,0
38243,484,9.620281,-10.597060,0
38243,485,2.537084,3.991394,0
38244,486,9.266682,-9.677062,0
38244,487,13.332045,-14.856758,0
38245,488,10.493249,-11.769867,0
38245,489,10.060351,-11.242508,0
38246,490,8.454290,-9.445875,0
38246,491,10.365448,-11.617996,0
38247,492,10.077429,-11.187475,0
38247,493,8.189903,-9.052746,0
38248,494,6.427512,-6.847217,0
38248,495,9.062053,-10.086491,0
38248,496,2.429757,0.875116,0
38249,497,9.932795,-10.979138,0
38249,498,11.963272,-13.367546,0
38250,499,7.918368,-8.747313,0
38250,500,6.349657,-6.814731,0
38251,501,6.508120,-6.694747,0
38251,502,10.931425,-12.001285,0
38252,503,3.950397,-1.857251,0
38252,504,5.414199,-3.852320,0
38253,505,8.423450,-9.438646,0
38253,506,7.762511,-8.212207,0
38254,507,2.431873,1.177532,0
38254,508,10.630476,-11.779131,0
38255,509,6.329105,-6.950054,0
38255,510,10.251122,-11.378818,0
38256,511,7.233770,-8.063210,0
38256,512,6.443993,-6.868713,0
38256,513,9.579605,-10.613398,0
38257,514,9.511338,-10.502652,0
38257,515,8.195318,-8.967613,0
38258,516,8.193588,-9.029279,0
38258,517,8.779572,-9.679605,0
38259,518,7.057025,-7.208619,0
38259,519,9.190784,-10.060492,0
38260,520,5.721187,-5.884341,0
38260,521,5.637666,-6.094241,0
38261,522,9.796942,-10.572213,0
38261,523,12.876925,-14.315506,0
38262,524,12.035709,-13.368948,0
38262,525,6.836597,-7.436801,0
38263,526,10.901644,-12.042204,0
38263,527,10.493738,-11.718451,0
38264,528,4.062647,3.297793,0
38264,529,6.677700,-5.392442,0
38264,530,3.165994,0.578771,0
38265,531,7.648564,-8.510054,0
38265,532,9.929193,-10.963644,0
38266,533,6.184783,-6.867748,0
38266,534,9.819589,-10.873594,0
38267,535,4.548087,-1.654411,0
38267,536,6.801630,-7.544993,0
38268,537,8.227045,-9.119911,0
38268,538,7.133609,-7.839222,0
38269,539,9.359540,-10.424592,0
38270,540,9.232714,-10.196334,0
38270,541,6.258485,-4.775099,0
38271,542,12.575512,-14.035287,0
38271,543,5.600003,-5.073478,0
38272,544,10.106314,-11.310190,0
38272,545,10.281582,-11.446679,0
38273,546,4.512306,-0.909314,0
38273,547,4.636663,-4.675168,0
38274,548,6.186198,-6.618027,0
38274,549,10.804144,-11.897319,0
38275,550,9.069868,-10.080494,0
38275,551,4.231267,-4.429079,0
38275,552,9.652380,-10.704306,0
38276,553,8.024417,-8.891581,0
38276,554,9.266113,-10.321113,0
38277,555,8.444124,-9.456819,0
38277,556,6.223102,-6.653553,0
38278,557,7.025185,-7.842446,0
38278,558,4.498445,-1.463394,0
38279,559,8.847563,-9.835158,0
38279,560,6.126674,-6.549745,0
38280,561,5.808578,-5.045290,0
38280,562,8.458344,-9.308030,0
38281,563,5.271957,-5.117302,0
38281,564,5.305840,-4.984341,0
38281,565,10.168861,-11.303305,0
38282,566,10.655941,-11.891331,0
38282,567,4.635996,-4.062365,0
38283,568,7.913555,-8.691174,0
38283,569,7.552908,-8.378415,0
38284,570,6.277075,-6.668452,0
38284,571,4.661858,-1.366691,0
38285,572,5.992650,-6.325284,0
38285,573,7.502587,-7.918590,0
38286,574,8.004687,-8.888158,0
38286,575,6.483096,-7.135948,0
38286,576,4.845799,-5.211035,0
38287,577,9.885327,-11.035340,0
38287,578,9.189205,-10.192761,0
38288,579,10.831265,-11.858568,0
38288,580,8.944139,-9.909772,0
38289,581,6.651345,-7.191085,0
38289,582,4.278229,-3.244255,0
38290,583,7.863137,-8.771701,0
38290,584,3.005557,-1.289047,0
38291,585,7.423040,-8.101578,0
38291,586,6.404941,-7.111962,0
38292,587,9.628228,-10.706515,0
38292,588,5.300281,-4.941059,0
38293,589,9.463531,-10.611521,0
38293,590,10.407072,-11.432345,0
38293,591,7.994573,-8.773835,0
38294,592,5.365020,-4.449332,0
38294,593,8.119400,-9.052907,0
38295,594,6.576296,-7.281085,0
38295,595,9.813991,-10.823515,0
38296,596,11.619856,-12.941564,0
38296,597,9.616996,-10.590050,0
38297,598,4.764400,-4.774239,0
38297,599,7.991035,-8.830025,0
38298,600,4.343323,-3.874856,0
38298,601,8.091715,-8.431646,0
38298,602,8.726483,-9.652122,0
38299,603,2.288175,5.167860,0
38299,604,6.347894,-6.717923,0
38300,605,7.599576,-8.342435,0
38300,606,11.016069,-12.124902,0
38301,607,7.382411,-8.040769,0
38301,608,8.532402,-9.452332,0
38302,609,7.067770,-6.516987,0
38302,610,5.646106,-6.072676,0
38302,611,8.376545,-9.251999,0
38303,612,8.817071,-9.654941,0
38303,613,8.259816,-9.068392,0
38304,614,8.704940,-9.597926,0
38304,615,7.591231,-8.386782,0
38305,616,9.243248,-10.306360,0
38305,617,5.184517,-4.992529,0
38306,618,4.607150,-3.697073,0
38306,619,8.323292,-9.173709,0
38307,620,9.482195,-10.486751,0
38307,621,8.877333,-9.835901,0
38308,622,6.843730,-7.023873,0
38308,623,7.178918,-7.930334,0
38308,624,6.961424,-7.629384,0
38309,625,6.053452,-6.200548,0
38309,626,8.633055,-9.494369,0
38310,627,8.631678,-9.320783,0
38310,628,5.763603,-4.673357,0
38311,629,7.714813,-8.392825,0
38311,630,7.914199,-8.799988,0
38312,631,11.197153,-12.363958,0
38312,632,7.928133,-8.799274,0
38313,633,7.822592,-8.609583,0
38313,634,9.334444,-10.072205,0
38314,635,6.689135,-7.098141,0
38315,636,9.064019,-10.054504,0
38315,637,5.706426,-5.873953,0
38316,638,9.003494,-10.044098,0
38316,639,8.753233,-9.703696,0
38317,640,10.094898,-11.125974,0
38317,641,6.996624,-7.557529,0
38317,642,7.121990,-8.007283,0
38318,643,8.140041,-8.493773,0
38318,644,9.503753,-10.390356,0
38319,645,8.596660,-9.537659,0
38319,646,9.264370,-10.350570,0
38320,647,6.238583,-6.539872,0
38320,648,7.623989,-8.286781,0
38321,649,9.905287,-10.986449,0
38321,650,6.964934,-7.437813,0
38322,651,2.989191,2.117068,0
38322,652,12.396619,-13.833827,0
38323,653,8.510820,-9.388392,0
38323,654,6.245973,-5.967564,0
38324,655,5.323140,-4.857698,0
38324,656,7.490369,-8.354075,0
38325,657,8.966381,-10.012638,0
38325,658,6.109091,-6.779927,0
38325,659,8.480846,-9.413303,0
38326,660,8.369160,-9.274661,0
38326,661,8.510541,-9.093327,0
38327,662,4.397985,-2.075864,0
38327,663,5.850154,-6.229765,0
38328,664,7.719599,-8.517908,0
38328,665,6.551336,-6.981521,0
38329,666,9.801195,-10.859314,0
38329,667,7.099848,-6.642982,0
38330,668,4.221937,-4.463712,0
38330,669,6.988581,-7.564075,0
38331,670,4.091608,-1.600785,0
38331,671,7.389603,-7.745445,0
38332,672,6.811160,-7.515460,0
38332,673,3.074494,-3.315935,0
38332,674,3.414322,-3.438488,0
38333,675,6.341701,-6.986559,0
38333,676,1.620294,-1.775493,0
38334,677,9.168926,-10.099361,0
38334,678,8.459173,-9.188424,0
38334,679,7.579489,-8.418314,0
38335,680,8.600066,-9.472134,0
38335,681,8.985349,-9.901490,0
38336,682,4.353874,-3.878417,0
38336,683,7.367112,-8.008552,0
38337,684,5.373924,-5.350628,0
38337,685,7.714445,-8.584285,0
38338,686,6.972197,-7.351521,0
38338,687,6.548181,-7.308168,0
38339,688,3.256103,-0.640422,0
38339,689,7.710099,-8.370602,0
38340,690,9.606630,-10.648367,0
38340,691,3.491963,-0.134560,0
38340,692,5.111424,-0.528628,0
38341,693,7.036037,-7.786067,0
38341,694,4.386751,-2.826334,0
38342,695,6.958297,-7.368261,0
38342,696,5.237522,-5.614956,0
38343,697,6.735184,-7.368808,0
38343,698,10.437276,-11.675282,0
38344,699,5.707071,-6.005317,0
38344,700,7.165840,-7.877375,0
38345,701,7.937421,-8.803957,0
38345,702,4.574054,-4.616586,0
38345,703,7.353107,-7.605423,0
38346,704,6.624282,-7.288209,0
38346,705,8.008062,-8.899002,0
38347,706,7.079425,-7.490830,0
38347,707,6.763304,-7.473277,0
38348,708,8.011549,-8.671886,0
38348,709,6.263484,-6.470737,0
38349,710,6.775619,-7.308839,0
38349,711,9.766241,-10.835318,0
38350,712,0.797525,8.630131,0
38350,713,12.656252,-14.170754,0
38351,714,3.541609,-2.749632,0
38351,715,10.522509,-11.783470,0
38352,716,5.039252,-5.101205,0
38352,717,7.487021,-8.239326,0
38353,718,0.175221,4.674609,0
38353,719,6.891201,-7.604003,0
38354,720,6.226726,-6.549627,0
38354,721,7.728346,-8.488356,0
38355,722,8.119040,-8.867056,0
38355,723,7.862660,-8.588092,0
38355,724,7.963083,-8.694361,0
38356,725,8.334547,-9.162236,0
38356,726,6.955388,-7.489041,0
38357,727,9.744678,-10.838083,0
38357,728,7.074700,-7.403350,0
38358,729,7.692126,-8.186426,0
38358,730,7.636898,-8.315273,0
38359,731,4.867285,-4.924631,0
38359,732,9.364767,-10.284775,0
38360,733,9.080510,-10.070804,0
38360,734,6.482184,-4.151504,0
38361,735,10.822008,-11.900322,0
38361,736,7.009369,-7.691487,0
38362,737,6.021302,-6.338576,0
38362,738,9.230633,-10.225161,0
38363,739,9.222563,-10.219907,0
38363,740,13.096414,-14.483517,0
38363,741,9.150352,-10.066445,0
38364,742,9.489868,-10.463866,0
38364,743,7.845620,-8.422655,0
38365,744,9.510876,-10.594181,0
38365,745,7.326660,-8.147683,0
38366,746,9.736822,-10.839325,0
38366,747,9.387900,-10.213256,0
38367,748,7.681395,-8.598877,0
38367,749,9.285745,-10.371290,0
38368,750,8.559875,-9.438150,0
38368,751,9.353662,-10.266150,0
38369,752,7.033950,-7.709596,0
38369,753,12.246965,-13.478115,0
38370,754,11.032911,-12.352131,0
38370,755,6.790402,-7.073583,0
38370,756,4.745997,-4.758877,0
38371,757,10.291311,-11.207961,0
38371,758,8.254456,-8.940116,0
38372,759,9.010550,-10.058664,0
38372,760,8.851588,-9.550358,0
38373,761,7.764246,-8.056143,0
38373,762,8.587678,-9.552255,0
38374,763,4.667516,-2.444159,0
38374,764,11.022004,-12.295449,0
38375,765,9.575947,-10.563717,0
38375,766,5.524479,-5.210444,0
38376,767,8.319920,-9.058822,0
38376,768,5.092595,-5.098140,0
38376,769,6.254327,-2.502877,0
38377,770,8.040830,-8.898571,0
