Image#,Crib#,Class 1 Value,Class 2 Value,Classification
85031,60,8.333810,-8.145662,0
85032,61,7.865302,-8.194707,0
85032,62,3.701401,-4.982925,0
85033,63,-1.377236,-1.979955,1
85033,64,-6.570874,-0.082321,1
85034,65,4.782222,-6.021440,0
85034,66,1.750953,-3.837166,0
85035,67,-12.045827,1.388335,1
85035,68,7.710239,-7.904272,0
85036,69,5.604204,-5.876297,0
85037,70,-10.938863,0.634053,1
85037,71,2.018968,-3.979023,0
85038,72,8.842940,-9.085055,0
85038,73,6.264809,-6.907066,0
85039,74,1.795081,-2.926127,0
85039,75,-4.720765,-0.249865,1
85040,76,2.851684,-4.643803,0
85040,77,8.717491,-8.835622,0
85041,78,5.714136,-6.441383,0
85041,79,-11.362231,0.872504,1
85042,80,10.295016,-10.322747,0
85042,81,9.897137,-10.067935,0
85043,82,9.033996,-9.174619,0
85043,83,-16.370983,2.108316,1
85044,84,1.898117,-3.544835,0
85044,85,5.204807,-5.043693,0
85045,86,10.751190,-10.748689,0
85045,87,-0.789714,-2.131032,0
85046,88,7.676087,-8.083405,0
85047,89,-5.564312,0.426361,1
85047,90,-3.850888,-1.765976,1
85048,91,7.105353,-7.647261,0
85048,92,2.339161,-4.133890,0
85049,93,9.227947,-9.397639,0
85049,94,8.967338,-9.058805,0
85050,95,1.804702,-3.570038,0
85050,96,-0.690135,-2.279910,0
85051,97,8.669152,-8.739528,0
85051,98,-0.436289,-3.193377,0
85052,99,7.980575,-8.033021,0
85052,100,8.690797,-9.195760,0
85053,101,7.868361,-8.214416,0
85053,102,7.154325,-7.398448,0
85054,103,9.248874,-9.119702,0
85054,104,-5.603730,-0.518570,1
85055,105,-12.048093,1.216734,1
85056,106,-13.802495,1.695744,1
85056,107,-16.316338,1.941335,1
85057,108,9.037313,-9.516734,0
85057,109,-3.218325,-1.172490,1
85058,110,2.249127,-3.921175,0
85058,111,10.723462,-10.748297,0
85059,112,4.449227,-5.733817,0
85059,113,13.222990,-13.282142,0
85060,114,6.738831,-6.948557,0
85060,115,10.137603,-10.247773,0
85061,116,6.211100,-7.166348,0
85061,117,10.991524,-11.370383,0
85062,118,-6.020341,-1.086895,1
85062,119,0.319030,-3.165353,0
85063,120,3.762113,-4.963312,0
85063,121,7.335402,-7.509337,0
85064,122,2.346238,-3.530095,0
85064,123,1.113123,-2.962373,0
85065,124,4.935200,-5.330519,0
85066,125,8.886958,-8.893265,0
85066,126,4.959226,-6.042635,0
85067,127,-9.119754,-0.230225,1
85067,128,0.107018,-1.959264,0
85068,129,-17.798000,2.147124,1
85068,130,-17.058014,2.161891,1
85069,131,6.584922,-6.889530,0
85069,132,-13.576292,1.341236,1
85070,133,-0.164620,-2.384384,0
85070,134,11.780184,-11.863516,0
85071,135,9.906287,-10.300099,0
85071,136,8.664694,-8.876512,0
85072,137,7.244002,-7.688501,0
85072,138,7.448543,-7.766338,0
85073,139,-6.489540,-0.501624,1
85074,140,0.965140,-3.622335,0
85074,141,4.940661,-5.323971,0
85075,142,-12.616828,1.673911,1
85075,143,-14.452302,1.669974,1
85076,144,-9.302305,0.637782,1
85076,145,6.695969,-6.848925,0
85077,146,7.834171,-7.701450,0
85077,147,2.519901,-4.127406,0
85078,148,-0.862682,-2.307351,0
85078,149,6.294662,-6.198029,0
85079,150,0.472428,-2.459644,0
85079,151,4.725121,-5.854772,0
85080,152,8.946436,-8.812175,0
85080,153,2.481649,-3.700157,0
85081,154,8.337994,-8.353613,0
85081,155,1.082496,-3.103824,0
85082,156,-4.001543,-0.977638,1
85082,157,9.091550,-9.291499,0
85083,158,4.647704,-5.921156,0
85083,159,-15.688783,1.863995,1
85084,160,4.418597,-5.653562,0
85085,161,-10.603231,1.228441,1
85085,162,10.943728,-11.328006,0
85086,163,0.007856,-2.198232,0
85086,164,8.619082,-8.666205,0
85087,165,8.505774,-8.809752,0
85087,166,3.137465,-4.262840,0
85088,167,6.501458,-6.686150,0
85088,168,6.220499,-7.177609,0
85089,169,8.803297,-8.928642,0
85089,170,0.505635,-3.464138,0
85090,171,-2.337718,-1.899592,1
85091,172,8.995269,-9.332191,0
85091,173,8.743728,-8.726954,0
85092,174,10.990025,-11.077500,0
85092,175,-0.369334,-1.710428,0
85093,176,4.194644,-5.405171,0
85093,177,10.192125,-10.626120,0
85094,178,7.236792,-7.067961,0
85094,179,9.592670,-9.882812,0
85095,180,2.536498,-4.102551,0
85095,181,-17.992773,2.039946,1
85096,182,13.288105,-13.481739,0
85096,183,-1.577357,-1.395169,1
85097,184,12.110608,-12.412053,0
85097,185,10.418287,-10.943699,0
85098,186,8.592552,-8.616332,0
85098,187,0.780673,-2.796329,0
85099,188,8.567601,-8.605212,0
85100,189,9.013146,-9.122104,0
85100,190,1.286540,-3.668602,0
85101,191,14.316472,-15.027661,0
85101,192,-9.121378,0.511106,1
85102,193,-1.022792,-2.030319,1
85102,194,4.369774,-5.462385,0
85103,195,11.509300,-11.539094,0
85103,196,6.027049,-5.662287,0
85104,197,-8.523872,0.097733,1
85104,198,1.494260,-3.099274,0
85105,199,6.461061,-6.646188,0
85105,200,6.573575,-6.428302,0
85106,201,8.013388,-8.290289,0
85106,202,8.830545,-9.253652,0
85107,203,-2.433495,-1.292478,1
85107,204,8.649519,-8.482778,0
85108,205,10.027169,-9.985286,0
85108,206,-2.296254,-1.532415,1
85109,207,8.352096,-8.400359,0
85109,208,-5.487422,-1.445058,1
85110,209,8.536794,-8.995308,0
85111,210,6.499043,-6.189469,0
85111,211,9.796770,-9.913048,0
85112,212,10.017282,-9.750271,0
85112,213,6.283663,-6.278496,0
85113,214,7.380891,-7.299582,0
85113,215,4.491524,-5.108435,0
85114,216,8.409535,-8.223836,0
85114,217,12.957154,-13.049932,0
85115,218,-7.411827,0.158713,1
85115,219,3.394474,-4.411494,0
85116,220,8.690916,-8.802428,0
85116,221,5.476194,-5.509314,0
85117,222,-4.314517,-1.003132,1
85117,223,4.451696,-5.703273,0
85118,224,10.070858,-9.902896,0
85118,225,5.679408,-5.929374,0
85119,226,-11.261924,0.797934,1
85120,227,10.310352,-10.548179,0
85120,228,-6.959000,-0.688691,1
85121,229,5.078431,-5.339735,0
85121,230,6.991357,-6.958288,0
85122,231,10.754397,-11.192347,0
85122,232,2.456502,-4.051744,0
85123,233,4.367018,-5.169991,0
85123,234,6.818347,-7.421158,0
85124,235,7.348137,-7.250261,0
85124,236,8.241528,-8.603635,0
85125,237,6.275511,-6.598144,0
85125,238,-2.333177,-1.286399,1
85126,239,7.416466,-7.378049,0
85126,240,6.791983,-7.194988,0
85127,241,7.760680,-8.030758,0
85127,242,12.416411,-12.428136,0
85128,243,7.253867,-7.890395,0
85129,244,-8.959784,-0.008041,1
85129,245,-7.540068,0.353818,1
85130,246,5.099892,-6.301981,0
85130,247,12.709746,-12.838611,0
85131,248,7.518207,-8.209228,0
85131,249,-0.250593,-2.970612,0
85132,250,7.517111,-7.920755,0
85132,251,11.722577,-11.703416,0
85133,252,-8.823541,0.001346,1
85133,253,9.009963,-9.033027,0
85134,254,7.752352,-7.931164,0
85134,255,2.008101,-3.813975,0
85135,256,5.682392,-5.956858,0
85135,257,6.381669,-6.826884,0
85136,258,-19.179787,2.195617,1
85136,259,-11.840938,1.022452,1
85137,260,5.352817,-5.465323,0
85138,261,-13.353811,1.401191,1
85138,262,8.691818,-8.682525,0
85139,263,6.806125,-7.383167,0
85139,264,2.411227,-3.806278,0
85140,265,6.350636,-6.492675,0
85140,266,4.030024,-5.018986,0
85141,267,9.408171,-9.668680,0
85141,268,-8.988608,0.724476,1
85142,269,5.942496,-6.269426,0
85142,270,7.487673,-7.574717,0
85143,271,3.109438,-3.386446,0
85143,272,-7.743922,0.997771,1
85144,273,4.236558,-5.708493,0
85144,274,1.393531,-3.638424,0
85145,275,-4.523477,-0.591214,1
85145,276,14.423677,-14.719467,0
85146,277,11.492620,-11.618729,0
85146,278,0.910710,-3.202617,0
85147,279,7.879635,-7.777120,0
85147,280,1.238854,-3.174404,0
85148,281,7.727576,-7.814762,0
85148,282,11.503469,-11.806994,0
85149,283,6.834063,-7.016274,0
85150,284,8.777205,-8.580356,0
85150,285,6.554485,-6.914796,0
85151,286,8.844415,-8.912721,0
85151,287,3.619201,-5.601867,0
85152,288,12.706156,-12.870782,0
85152,289,12.235013,-12.535211,0
85153,290,-1.390008,-1.744270,1
85153,291,11.663871,-12.195325,0
85154,292,1.449901,-3.248323,0
85154,293,1.719697,-3.965179,0
85155,294,7.167542,-7.170119,0
85155,295,1.944743,-3.389478,0
85156,296,-2.815827,-1.846410,1
85156,297,8.810329,-8.417548,0
85157,298,2.789962,-4.005700,0
85158,299,0.444044,-3.191995,0
85158,300,5.164820,-5.862027,0
85159,301,4.804091,-5.585037,0
85159,302,7.518302,-7.520076,0
85160,303,-6.463529,0.202852,1
85160,304,-35.855839,4.928936,1
85161,305,0.282154,-2.457416,0
85161,306,8.421989,-8.535269,0
85162,307,-13.892270,2.059831,1
85162,308,10.813609,-11.602544,0
85163,309,4.982905,-5.722285,0
85163,310,8.051053,-8.149867,0
85164,311,5.759049,-6.166663,0
85164,312,11.678075,-11.742551,0
85165,313,-2.417308,-1.579039,1
85165,314,-13.926290,1.702929,1
85166,315,-1.373552,-2.531529,1
85166,316,10.077954,-10.019427,0
85167,317,6.327896,-6.811618,0
85167,318,7.075123,-7.224356,0
85168,319,9.360036,-9.574553,0
85169,320,1.502756,-3.804061,0
85169,321,9.621785,-10.075300,0
85170,322,-1.269459,-2.028934,1
85170,323,7.390503,-7.416044,0
85171,324,4.111734,-5.429722,0
85171,325,2.556840,-3.954958,0
85172,326,5.779415,-6.102253,0
85172,327,1.685002,-3.601953,0
85173,328,-3.524095,-0.904399,1
85173,329,10.223512,-10.271652,0
85174,330,10.459219,-10.474026,0
85175,331,9.980311,-10.399644,0
85175,332,-1.737746,-1.892501,1
85176,333,-0.697833,-1.276276,0
85176,334,6.447655,-6.941836,0
85177,335,10.190385,-10.344281,0
85177,336,-16.124298,2.164179,1
85178,337,5.375985,-5.671483,0
85178,338,7.288922,-7.434361,0
85179,339,-2.281685,-1.272571,1
85179,340,6.819928,-6.906103,0
85180,341,4.667111,-6.338733,0
85180,342,-18.042072,2.478932,1
85181,343,0.056531,-3.096642,0
85181,344,9.237735,-8.897987,0
85182,345,6.531612,-6.628771,0
85182,346,3.311356,-4.905488,0
85183,347,10.738128,-10.939090,0
85183,348,2.382989,-4.531574,0
85184,349,5.972540,-5.949310,0
85184,350,5.578533,-6.223605,0
85185,351,5.222320,-5.624341,0
85185,352,5.667677,-6.558570,0
85186,353,6.053340,-6.120160,0
85187,354,3.926250,-4.904257,0
85187,355,-2.170335,-1.398130,1
85188,356,9.552085,-9.745280,0
85188,357,-0.645906,-2.681324,0
85189,358,0.329040,-3.229701,0
85189,359,-1.263146,-1.818339,1
85190,360,6.649730,-7.230886,0
85190,361,6.362294,-6.750458,0
85191,362,7.713968,-7.968464,0
85191,363,4.640170,-5.909621,0
85192,364,8.755290,-8.813975,0
85192,365,0.736875,-3.424867,0
85193,366,2.202325,-3.564622,0
85193,367,-14.420072,1.238107,1
85194,368,-14.412620,1.662798,1
85194,369,0.306050,-2.251844,0
85195,370,-10.028615,0.869579,1
85196,371,-1.248842,-2.216108,1
85196,372,3.312559,-5.070692,0
85197,373,3.776287,-5.177444,0
85197,374,5.146984,-5.977913,0
85198,375,-15.933759,2.266901,1
85198,376,-21.816509,3.115409,1
85199,377,-30.244110,4.237660,1
85199,378,5.960827,-5.976700,0
85200,379,3.931465,-5.730231,0
85200,380,-0.833338,-2.516615,0
85201,381,-2.948212,-1.463202,1
85201,382,9.859497,-10.206673,0
85202,383,-10.068629,-0.201142,1
85202,384,-0.392493,-1.707887,0
85203,385,-9.633422,0.337037,1
85204,386,-4.198064,-1.190680,1
85204,387,2.236444,-3.918330,0
85205,388,-12.735129,1.669820,1
85205,389,-21.306057,2.862588,1
85206,390,-5.008356,-0.439122,1
85206,391,-2.388627,-0.910849,1
85207,392,-15.214520,2.292148,1
85207,393,7.997003,-8.227093,0
85208,394,-8.780332,1.022958,1
85208,395,8.506094,-8.761996,0
85209,396,-5.190551,-1.026125,1
85209,397,-17.845984,2.168627,1
85210,398,-16.718096,2.024525,1
85210,399,0.496756,-3.038052,0
85211,400,2.064632,-3.648021,0
85211,401,-7.060353,-0.503536,1
85212,402,-0.619456,-2.485994,0
85212,403,-6.679446,-0.473522,1
85213,404,7.025320,-7.082119,0
85214,405,2.879710,-4.812407,0
85214,406,6.885500,-7.158041,0
85215,407,-18.735991,1.969492,1
85215,408,2.326273,-3.548524,0
85216,409,8.888066,-9.070879,0
85216,410,-0.035653,-3.065934,0
85217,411,-16.233442,1.882542,1
85217,412,-0.149910,-3.100403,0
85218,413,4.368576,-5.942036,0
85218,414,-12.546787,1.413644,1
85219,415,8.669690,-8.690159,0
85219,416,-1.454898,-2.450795,1
85220,417,11.921024,-12.020401,0
85220,418,8.128215,-8.005166,0
85221,419,-4.373975,-1.084221,1
85222,420,0.241455,-2.751514,0
85222,421,-3.780726,-1.646560,1
85223,422,4.995726,-5.622579,0
85223,423,-6.699000,-0.776366,1
85224,424,-1.836824,-1.687081,1
85224,425,2.726563,-4.353505,0
85225,426,-1.170152,-1.783648,1
85225,427,9.433251,-9.167051,0
85226,428,-6.506612,-0.443939,1
85226,429,1.383753,-3.687614,0
85227,430,-12.675591,1.136422,1
85227,431,9.296622,-9.531506,0
85228,432,8.117584,-8.243314,0
85228,433,3.698961,-5.021268,0
85229,434,-17.822195,2.289717,1
85229,435,-5.817683,-0.667140,1
85230,436,-12.170499,1.494139,1
85230,437,13.103533,-13.532395,0
85231,438,5.832169,-6.422712,0
85231,439,5.257763,-5.622419,0
85232,440,1.009632,-3.096053,0
85233,441,-2.180300,-2.311960,1
85233,442,4.847313,-6.000624,0
85234,443,-3.916499,-1.649373,1
85234,444,4.661311,-5.749778,0
85235,445,-16.779829,1.823971,1
85235,446,-0.033714,-2.227898,0
85236,447,-1.300324,-1.646995,1
85236,448,2.450750,-5.229572,0
85237,449,-2.084750,-1.554135,1
85237,450,9.387694,-9.701908,0
85238,451,-4.705630,-0.881980,1
85238,452,-3.222330,-1.502406,1
85239,453,-12.014604,0.651928,1
85239,454,10.126705,-10.211572,0
85240,455,0.874933,-3.361162,0
85240,456,-16.847204,2.137060,1
85241,457,-3.838462,-1.603000,1
85242,458,3.053872,-4.795499,0
85242,459,3.895873,-5.321303,0
85243,460,11.367988,-11.311502,0
85243,461,-5.087042,-0.652849,1
85244,462,4.269554,-5.261582,0
85244,463,6.658285,-6.991759,0
85245,464,-21.098759,2.713570,1
85245,465,0.500117,-3.343257,0
85246,466,6.559022,-6.949717,0
85246,467,9.164941,-9.384261,0
85247,468,-8.816493,-0.103337,1
85247,469,9.224580,-9.505845,0
85248,470,14.461659,-14.708237,0
85248,471,-6.880568,0.132547,1
85249,472,8.148938,-8.245741,0
85249,473,4.320195,-5.933668,0
85250,474,-12.775262,1.079538,1
85250,475,9.847160,-10.057719,0
85251,476,-6.658555,-0.149501,1
85252,477,9.787971,-10.211117,0
85252,478,6.809358,-7.029067,0
85253,479,-1.532354,-2.220492,1
85253,480,9.075824,-9.041237,0
85254,481,7.641662,-7.655968,0
85254,482,6.803568,-7.088043,0
85255,483,7.456067,-7.467458,0
85255,484,-2.739323,-1.816124,1
85256,485,1.222588,-3.251637,0
85256,486,11.225283,-11.233224,0
85257,487,13.491428,-13.732093,0
85257,488,3.494186,-4.488372,0
85258,489,0.049839,-1.969289,0
85258,490,-2.632730,-1.693793,1
85259,491,8.028229,-8.198396,0
85259,492,11.484235,-11.346607,0
85260,493,2.023048,-4.122551,0
85260,494,1.868952,-3.747253,0
85261,495,8.107517,-8.129376,0
85261,496,-0.511194,-2.616450,0
85262,497,5.722387,-6.149760,0
85263,498,1.397113,-3.753881,0
85263,499,2.769910,-4.831591,0
85264,500,2.387104,-4.451645,0
85264,501,0.001965,-2.490991,0
85265,502,1.560756,-3.387921,0
85265,503,7.102083,-7.148142,0
85266,504,-19.047647,2.545509,1
85266,505,-1.325783,-2.278813,1
85267,506,-10.110960,1.006747,1
85267,507,4.219765,-6.201071,0
85268,508,-10.455918,0.611740,1
85268,509,3.064789,-4.502374,0
85269,510,-3.777447,-1.083294,1
85269,511,-2.177890,-1.844720,1
85270,512,-9.202179,0.596304,1
85270,513,8.353397,-8.718597,0
85271,514,-9.142768,0.609513,1
85271,515,4.438370,-5.651137,0
85272,516,6.944123,-7.531562,0
85273,517,-1.557357,-1.690470,1
85273,518,-5.843926,-0.182227,1
85274,519,3.740785,-5.342360,0
85274,520,9.431443,-9.586567,0
85275,521,-18.464434,2.358110,1
85275,522,8.416533,-8.340279,0
85276,523,-10.413491,1.338775,1
85276,524,9.784982,-10.035004,0
85277,525,12.274426,-12.588594,0
85277,526,6.960308,-7.096537,0
85278,527,2.452565,-2.996434,0
85278,528,2.254623,-3.714728,0
85279,529,7.908484,-8.105947,0
85279,530,9.571213,-9.578841,0
85280,531,4.056502,-5.499048,0
85280,532,-2.193217,-2.018647,1
85281,533,8.506971,-8.884934,0
85281,534,10.094535,-10.406295,0
85282,535,1.069345,-3.277739,0
85283,536,8.333405,-8.602580,0
85283,537,9.574738,-9.761147,0
85284,538,-22.828974,3.213953,1
85284,539,-26.996592,3.724403,1
85285,540,5.238877,-5.935503,0
85285,541,-8.915183,0.600676,1
85286,542,-2.916573,-1.805232,1
85286,543,7.577045,-7.779294,0
85287,544,-4.422972,-1.428247,1
85287,545,4.484932,-5.559473,0
85288,546,2.617388,-4.619465,0
85288,547,5.160903,-5.362967,0
85289,548,-2.048163,-2.347517,1
85289,549,4.548977,-5.524450,0
85290,550,-15.159043,1.902859,1
85291,551,-0.188623,-1.706029,0
85291,552,9.435130,-9.201770,0
85292,553,-1.844455,-2.063058,1
85292,554,8.082917,-8.405278,0
85293,555,2.403584,-3.987969,0
85293,556,8.807915,-9.112400,0
85294,557,-2.959295,-1.091708,1
85294,558,5.915585,-6.252275,0
85295,559,4.783792,-5.780735,0
85295,560,9.064397,-9.319550,0
85296,561,-0.019650,-2.184970,0
85296,562,8.113074,-7.851501,0
85297,563,4.276024,-5.421778,0
85297,564,-14.034285,1.878165,1
85298,565,-4.390501,-1.480416,1
85299,566,1.439821,-4.120551,0
85299,567,9.582723,-9.136305,0
85300,568,7.533699,-7.855070,0
85300,569,-2.441445,-1.932719,1
85301,570,8.349955,-8.527431,0
85301,571,12.767928,-13.093326,0
85302,572,-27.509823,3.643697,1
85302,573,2.314333,-3.672305,0
85303,574,-1.352721,-2.654485,1
85303,575,7.454732,-7.804157,0
85304,576,10.300072,-10.420188,0
85304,577,-4.956295,-1.432642,1
85305,578,11.334679,-11.437005,0
85305,579,4.994780,-5.739609,0
85306,580,-0.162416,-2.985060,0
85306,581,9.085400,-9.087772,0
85307,582,-1.060778,-2.144521,1
85308,583,9.189831,-9.342027,0
85308,584,6.074872,-6.055897,0
85309,585,-10.249938,0.382857,1
85309,586,-5.286057,-1.293146,1
85310,587,1.471878,-3.027972,0
85310,588,10.919978,-11.269884,0
85311,589,-7.628945,-0.166173,1
85311,590,6.143834,-6.265244,0
85312,591,1.339763,-3.219138,0
85312,592,11.367600,-11.836542,0
85313,593,-19.935846,2.704067,1
85313,594,9.815420,-10.447389,0
85314,595,-3.237422,-2.126343,1
85314,596,3.673173,-5.660505,0
85315,597,0.149301,-2.781554,0
85315,598,2.070072,-4.376090,0
85316,599,10.549106,-10.284412,0
85316,600,-10.102103,1.519180,1
85317,601,-1.514706,-2.341170,1
85317,602,-5.327082,-0.133689,1
85318,603,9.637929,-10.027660,0
85319,604,8.957380,-8.912478,0
85319,605,2.174694,-3.935916,0
85320,606,4.150269,-4.904512,0
85320,607,2.842016,-4.259675,0
85321,608,5.989508,-6.077069,0
85321,609,1.956629,-4.598707,0
85322,610,9.543968,-9.382821,0
85322,611,-1.318001,-2.214881,1
85323,612,-2.688827,-1.621419,1
85323,613,3.715469,-5.149374,0
85324,614,-0.587229,-2.560717,0
85324,615,6.909430,-7.014773,0
85325,616,11.284518,-11.583025,0
85325,617,7.008450,-6.907799,0
85326,618,0.900944,-3.808748,0
85327,619,-1.273481,-1.853586,1
85327,620,9.124583,-9.469757,0
85328,621,-5.457064,-0.506273,1
85328,622,-2.202117,-1.522709,1
85329,623,5.262763,-6.403098,0
85329,624,9.873602,-10.065229,0
85330,625,-0.336854,-1.549142,0
85330,626,-8.554643,0.179311,1
85331,627,-3.838632,-0.817370,1
85331,628,7.693302,-7.789360,0
85332,629,-4.437559,-0.993538,1
85332,630,8.894411,-8.507625,0
85333,631,2.425230,-3.075035,0
85333,632,-6.533113,-0.518677,1
85334,633,-5.690257,-0.746868,1
85334,634,-12.017982,0.860930,1
85335,635,-2.425152,-2.300620,1
85335,636,-6.078712,-0.003842,1
85336,637,5.779170,-5.928912,0
85337,638,5.399133,-6.298810,0
85337,639,7.433887,-7.972385,0
85338,640,-3.340219,-1.413125,1
85338,641,6.129423,-6.332954,0
85339,642,6.436839,-6.555425,0
85339,643,7.157320,-7.599883,0
85340,644,8.373326,-8.429487,0
85340,645,-6.866442,-0.536737,1
85341,646,11.662584,-12.117386,0
85341,647,9.909069,-9.854250,0
85342,648,8.163878,-8.365583,0
85342,649,-11.191385,0.816615,1
85343,650,7.689790,-7.705012,0
85343,651,2.892916,-4.519496,0
85344,652,9.638596,-9.707854,0
85345,653,3.956280,-5.389121,0
85345,654,4.335109,-5.176807,0
85346,655,-13.049470,1.190521,1
85346,656,-12.205719,0.854420,1
85347,657,6.644359,-7.363514,0
85347,658,11.970749,-12.166316,0
85348,659,8.913930,-9.225621,0
85348,660,5.881593,-6.884180,0
85349,661,2.697470,-3.403334,0
85349,662,3.137085,-4.585510,0
85350,663,10.433495,-10.598875,0
85350,664,-1.155761,-2.365161,1
85351,665,8.566173,-8.816730,0
85351,666,3.351861,-4.877981,0
85352,667,0.048139,-2.948814,0
85353,668,14.680158,-15.171084,0
85353,669,2.814330,-4.887058,0
85353,670,8.108457,-7.777913,0
85354,671,11.801122,-11.957303,0
85354,672,1.706770,-4.278269,0
85355,673,-2.894418,-2.398915,1
85356,674,0.662460,-3.475815,0
85356,675,4.182236,-6.501192,0
85357,676,-1.284605,-1.746263,1
85357,677,12.278019,-12.535565,0
85358,678,9.594817,-9.524097,0
85358,679,9.003694,-8.902221,0
85359,680,3.284664,-4.677943,0
85359,681,9.220775,-9.631548,0
85360,682,7.712486,-7.559306,0
85360,683,-1.825952,-2.096529,1
85361,684,5.722080,-6.447576,0
85361,685,-11.991313,0.631343,1
85362,686,9.280210,-9.324247,0
85362,687,5.522627,-5.682008,0
85363,688,-8.083611,-0.266231,1
85363,689,8.179084,-8.422011,0
85364,690,8.240471,-8.395723,0
85364,691,10.513062,-10.920588,0
85365,692,4.486606,-5.635167,0
85366,693,-7.709796,-0.453423,1
85366,694,-21.842829,2.749792,1
85367,695,8.203374,-8.459081,0
85367,696,1.498592,-3.846613,0
85368,697,-18.977812,2.498297,1
85368,698,9.922655,-9.919240,0
85369,699,3.548079,-5.237729,0
85369,700,-22.008879,2.713028,1
85370,701,9.092683,-9.109006,0
85370,702,8.825495,-9.253184,0
85371,703,12.281874,-12.679826,0
85371,704,9.752834,-10.424712,0
85372,705,6.024694,-6.862061,0
85372,706,15.222823,-15.331424,0
85373,707,3.671986,-5.269150,0
85374,708,-5.802217,-1.025359,1
85374,709,2.155264,-3.679992,0
85375,710,5.761471,-5.662247,0
85375,711,-7.735756,0.095508,1
85376,712,-2.501686,-1.065528,1
85376,713,0.809586,-3.427750,0
85377,714,-3.821294,-1.731207,1
85377,715,7.273837,-7.247324,0
85378,716,-12.399434,1.483804,1
85378,717,-4.414510,-0.312936,1
85379,718,-4.857878,-0.834236,1
85379,719,-0.533386,-2.582915,0
85380,720,7.209967,-7.494015,0
85380,721,-0.048887,-2.095545,0
85381,722,-16.670954,1.871168,1
85381,723,0.363373,-3.213421,0
85382,724,5.345202,-6.417283,0
85382,725,1.986985,-3.571691,0
85383,726,-5.785590,-0.697024,1
85384,727,11.809279,-11.649049,0
85384,728,-7.990206,0.079119,1
85385,729,-8.142852,0.342948,1
85385,730,8.500173,-8.855893,0
85386,731,-0.276527,-1.896086,0
85386,732,13.977752,-14.410407,0
85387,733,6.948891,-7.828273,0
85387,734,7.866596,-8.310287,0
85388,735,-11.325770,1.143105,1
85388,736,13.129683,-13.734477,0
85389,737,-6.703905,-0.370188,1
85389,738,-10.994439,0.388952,1
85390,739,-2.558172,-1.639325,1
85391,740,-4.173388,-1.545391,1
85391,741,1.018201,-3.445665,0
85392,742,1.624138,-3.753842,0
85392,743,9.730921,-9.877274,0
85393,744,7.729176,-7.821210,0
85393,745,6.383177,-6.909052,0
85394,746,0.310312,-2.958457,0
85394,747,-1.829714,-1.871414,1
85395,748,11.207725,-11.486559,0
85396,749,-9.371931,0.637297,1
85396,750,6.452509,-6.796877,0
85397,751,10.509688,-10.840799,0
85397,752,-2.589415,-1.568839,1
85398,753,-26.829865,3.421340,1
85398,754,9.186440,-9.217104,0
85399,755,8.535379,-8.736197,0
85400,756,-3.773590,-1.311279,1
85400,757,-18.987791,2.702584,1
85400,758,3.541556,-5.094756,0
85401,759,-17.120453,1.798945,1
85402,760,-0.310813,-3.371885,0
85402,761,5.759106,-6.068933,0
85403,762,-24.060413,3.207355,1
85403,763,4.963552,-5.610899,0
85404,764,1.817691,-3.684379,0
85404,765,2.437521,-4.718464,0
