Image#,Crib#,Class 1 Value,Class 2 Value,Classification
52000,1,5.324262,-10.074096,0
52001,2,-0.576280,-1.669896,0
52001,3,5.009735,-9.584055,0
52002,4,5.526637,-10.314831,0
52002,5,11.104997,-21.470076,0
52003,6,7.231929,-13.868270,0
52003,7,5.892375,-11.269156,0
52004,8,2.754410,-5.998218,0
52004,9,6.609879,-12.806543,0
52005,10,5.826322,-11.289231,0
52005,11,5.817246,-11.084044,0
52006,12,4.959379,-9.530876,0
52007,13,7.506588,-14.525943,0
52007,14,8.713490,-17.031145,0
52008,15,5.773680,-10.966232,0
52008,16,5.686995,-10.837049,0
52009,17,7.318022,-14.227588,0
52009,18,6.651072,-12.807605,0
52010,19,7.502141,-14.499104,0
52010,20,7.302223,-14.161626,0
52011,21,3.652977,-7.141320,0
52011,22,5.794819,-11.150108,0
52012,23,6.737555,-13.062320,0
52012,24,5.527129,-10.588396,0
52013,25,-6.273572,3.632078,1
52013,26,4.314137,-8.128098,0
52014,27,-0.713907,-2.402436,0
52014,28,1.067085,-3.804642,0
52015,29,7.079153,-13.695800,0
52015,30,-0.069284,-2.790149,0
52016,31,5.827567,-11.237058,0
52017,32,4.367683,-8.463181,0
52017,33,-5.559478,2.616066,1
52018,34,5.238877,-10.111266,0
52018,35,0.547454,-3.246581,0
52019,36,-2.168676,-0.600397,1
52019,37,1.323669,-4.885530,0
52020,38,5.583354,-10.832565,0
52020,39,4.321820,-8.364717,0
52021,40,5.376253,-10.344701,0
52021,41,4.192717,-7.981841,0
52022,42,1.178731,-3.780575,0
52022,43,3.956818,-7.375115,0
52023,44,-0.181185,-2.036462,0
52023,45,4.184959,-7.855712,0
52024,46,4.678619,-8.909955,0
52024,47,4.339292,-8.176353,0
52025,48,1.827680,-4.501036,0
52025,49,4.136779,-8.004765,0
52026,50,-1.297898,-0.998098,1
52026,51,1.158403,-3.653451,0
52027,52,0.900645,-3.568311,0
52027,53,3.432352,-6.529852,0
52028,54,-4.629255,2.741734,1
52028,55,3.569338,-6.840538,0
52029,56,0.863535,-3.628041,0
52029,57,-0.106160,-3.107410,0
52030,58,-6.269434,4.109746,1
52031,59,-1.497187,-1.275936,1
52031,60,4.358546,-8.359042,0
52032,61,0.584028,-3.032650,0
52032,62,-6.143116,3.805613,1
52033,63,0.564513,-2.899076,0
52033,64,-5.753108,3.423378,1
52034,65,0.199014,-2.440356,0
52034,66,5.724175,-11.055943,0
52035,67,-5.230785,2.291477,1
52035,68,4.039867,-7.589077,0
52036,69,4.073667,-7.873884,0
52036,70,-2.960035,0.334777,1
52037,71,4.326040,-8.162161,0
52037,72,4.916874,-9.470557,0
52038,73,1.592105,-4.904919,0
52038,74,5.320007,-10.341900,0
52039,75,3.955451,-7.609722,0
52039,76,4.204550,-7.972468,0
52040,77,2.986869,-7.219212,0
52040,78,-0.831050,-1.721456,0
52041,79,0.579389,-3.189918,0
52041,80,6.156117,-11.951918,0
52042,81,3.623664,-6.993826,0
52042,82,4.282210,-8.148611,0
52043,83,-1.745483,-1.329132,1
52043,84,3.538434,-6.885211,0
52044,85,4.232232,-8.941500,0
52044,86,6.588407,-12.724415,0
52045,87,7.321392,-14.142674,0
52045,88,4.216280,-7.812874,0
52046,89,4.254591,-8.133570,0
52047,90,0.983333,-3.886304,0
52047,91,2.979704,-5.993699,0
52048,92,3.507810,-6.811703,0
52048,93,4.023354,-7.583231,0
52049,94,3.850751,-7.336457,0
52049,95,-2.085648,-0.117473,1
52050,96,5.791758,-11.221556,0
52050,97,7.374891,-14.086429,0
52051,98,4.279521,-8.353050,0
52051,99,3.310698,-6.247046,0
52052,100,2.977325,-5.666866,0
52052,101,7.025642,-13.650077,0
52053,102,1.782011,-4.830070,0
52053,103,-0.715053,-2.033818,0
52054,104,2.470936,-5.455037,0
52054,105,1.801103,-4.473689,0
52055,106,1.612102,-4.731314,0
52055,107,2.190063,-4.820977,0
52056,108,3.017383,-6.143879,0
52056,109,6.968845,-13.438973,0
52057,110,0.403438,-2.987954,0
52057,111,2.396539,-5.801936,0
52058,112,3.606436,-6.876481,0
52058,113,6.711640,-13.033982,0
52059,114,1.776259,-4.500669,0
52059,115,5.583088,-10.826270,0
52060,116,3.692355,-6.997896,0
52060,117,2.606974,-5.885178,0
52061,118,0.274469,-3.354792,0
52061,119,2.662285,-6.056685,0
52062,120,-0.023626,-2.597271,0
52062,121,4.121345,-8.059645,0
52063,122,3.486897,-6.668228,0
52063,123,2.601102,-5.105600,0
52064,124,3.690283,-6.844147,0
52064,125,4.816715,-9.160025,0
52065,126,5.399510,-10.496926,0
52066,127,5.983702,-11.540259,0
52066,128,2.652012,-5.618102,0
52067,129,5.759451,-11.130257,0
52067,130,7.180480,-13.763577,0
52068,131,3.518152,-6.714765,0
52068,132,-2.895489,0.202949,1
52069,133,5.843718,-11.047391,0
52069,134,4.961129,-9.440639,0
52070,135,-0.626972,-2.327395,0
52070,136,4.536039,-8.788711,0
52071,137,2.568630,-5.832948,0
52071,138,1.402819,-4.076979,0
52072,139,2.839779,-5.726758,0
52072,140,3.981459,-7.592027,0
52073,141,3.819716,-7.413072,0
52073,142,-0.934956,-1.261089,0
52074,143,-2.881771,0.965796,1
52074,144,4.500122,-8.596923,0
52075,145,4.331070,-8.276127,0
52075,146,3.608690,-6.900345,0
52076,147,4.363600,-8.419845,0
52076,148,4.382016,-8.459394,0
52077,149,4.216432,-8.006279,0
52077,150,4.344718,-8.357781,0
52078,151,0.628314,-2.849113,0
52078,152,5.150788,-9.950383,0
52079,153,0.456405,-2.627779,0
52079,154,5.509226,-10.596316,0
52080,155,4.404841,-8.338254,0
52081,156,1.348658,-3.867707,0
52081,157,4.287246,-8.188969,0
52081,158,2.693319,-5.544653,0
52082,159,5.509758,-10.361485,0
52083,160,3.788058,-7.351380,0
52083,161,3.281551,-6.214450,0
52084,162,4.348996,-8.176155,0
52084,163,0.005201,-2.652241,0
52085,164,3.596466,-6.817196,0
52085,165,6.596943,-12.801348,0
52086,166,-2.149873,-0.533108,1
52086,167,3.831482,-7.184713,0
52087,168,-4.675831,2.080218,1
52087,169,1.106711,-3.959946,0
52088,170,0.435076,-2.613734,0
52088,171,1.170509,-3.608523,0
52089,172,1.375269,-4.068379,0
52089,173,1.213373,-3.648951,0
52090,174,-2.460623,0.095163,1
52090,175,4.416598,-8.539758,0
52091,176,-0.096308,-2.797867,0
52092,177,-0.441431,-2.094183,0
52092,178,1.918028,-4.941160,0
52093,179,4.236982,-8.131433,0
52093,180,4.969716,-9.532577,0
52094,181,3.169060,-6.208419,0
52094,182,0.091737,-2.898111,0
52095,183,3.925455,-7.498571,0
52095,184,6.591853,-12.765429,0
52096,185,4.608271,-8.754907,0
52096,186,4.283535,-7.925782,0
52097,187,5.585203,-10.804698,0
52097,188,5.264661,-10.103544,0
52098,189,5.259634,-10.081419,0
52098,190,-2.103384,-0.771402,1
52099,191,-0.538248,-2.459298,0
52099,192,8.144871,-15.773376,0
52100,193,4.560373,-8.478311,0
52101,194,3.178072,-6.335987,0
52101,195,4.536296,-8.640656,0
52102,196,7.097699,-13.704418,0
52102,197,-6.043227,3.580798,1
52103,198,4.520149,-8.584009,0
52103,199,4.289041,-8.157470,0
52104,200,3.469832,-7.382860,0
52104,201,3.151238,-6.183543,0
52105,202,4.057460,-7.736479,0
52105,203,6.017886,-11.715813,0
52106,204,2.424454,-5.089521,0
52106,205,-2.687701,-0.258294,1
52107,206,1.531469,-3.833464,0
52107,207,4.220470,-7.998762,0
52108,208,1.427069,-3.921749,0
52108,209,2.541039,-6.231988,0
52109,210,-1.279385,-0.882616,1
52109,211,1.504344,-4.155493,0
52110,212,3.812228,-7.250149,0
52110,213,1.265337,-3.767185,0
52111,214,4.584570,-8.597568,0
52111,215,-2.837517,0.535865,1
52112,216,-0.381870,-2.620040,0
52113,217,5.275149,-9.990257,0
52113,218,3.229987,-6.053921,0
52114,219,2.173223,-4.294707,0
52114,220,-1.423875,-0.640684,1
52115,221,3.873265,-7.207648,0
52115,222,4.702952,-8.987554,0
52116,223,3.168307,-5.897818,0
52116,224,-4.385742,2.120821,1
52117,225,3.802325,-7.177698,0
52117,226,-1.155802,-0.561365,1
52118,227,0.351780,-2.180855,0
52118,228,2.356776,-4.704251,0
52119,229,-1.156908,-0.824912,1
52119,230,-1.448208,-0.826185,1
52120,231,-0.787652,-1.508360,0
52120,232,-2.669689,0.553594,1
52121,233,-2.721369,0.420046,1
52121,234,-3.036009,0.850080,1
52122,235,-2.141068,-0.739553,1
52122,236,3.373727,-6.565858,0
52123,237,3.108905,-5.868841,0
52123,238,1.008599,-2.982884,0
52124,239,-2.581333,0.322420,1
52125,240,3.670294,-6.930686,0
52125,241,1.676612,-4.430129,0
52126,242,2.018291,-4.380892,0
52126,243,0.801141,-2.966817,0
52127,244,-3.109090,1.289542,1
52127,245,-1.210541,-0.852989,1
52128,246,3.143533,-5.915205,0
52128,247,-5.467243,3.457645,1
52129,248,-4.506065,1.914742,1
52129,249,-2.652133,0.372698,1
52130,250,2.805839,-5.289679,0
52130,251,2.846185,-5.241376,0
52131,252,2.251619,-4.662428,0
52131,253,2.865273,-5.587327,0
52132,254,-2.807963,0.857515,1
52132,255,2.138634,-4.359429,0
52133,256,0.559723,-2.788700,0
52133,257,1.719003,-3.992066,0
52134,258,2.003189,-4.450057,0
52134,259,2.720121,-5.693209,0
52135,260,1.678400,-3.948637,0
52135,261,-3.145174,1.078076,1
52136,262,2.688163,-5.197699,0
52136,263,-1.126039,-1.360147,1
52137,264,2.237988,-4.582428,0
52137,265,3.754372,-7.172274,0
52138,266,2.693359,-5.002775,0
52138,267,0.852110,-3.095806,0
52139,268,0.939824,-3.288586,0
52139,269,-3.272457,1.128461,1
52140,270,4.247462,-8.262091,0
52140,271,2.497320,-5.123055,0
52141,272,2.001806,-5.038846,0
52141,273,-5.260318,3.050525,1
52142,274,-1.433205,-0.941737,1
52142,275,2.896994,-5.436151,0
52143,276,0.897940,-2.983738,0
52143,277,3.185089,-5.952314,0
52144,278,0.371443,-2.624202,0
52144,279,-7.814814,4.801411,1
52145,280,2.789207,-5.186933,0
52145,281,1.970804,-4.340305,0
52146,282,0.093960,-1.731332,0
52147,283,-4.704782,2.374196,1
52147,284,4.548991,-8.583202,0
52148,285,2.831327,-5.380832,0
52148,286,-4.821234,2.840769,1
52149,287,-3.554710,1.362466,1
52149,288,-3.267690,1.480387,1
52150,289,-0.640710,-1.717328,0
52150,290,-1.380992,-1.002953,1
52151,291,2.070182,-4.484425,0
52151,292,-0.317419,-2.025949,0
52152,293,4.236556,-8.034589,0
52152,294,-4.831472,2.058838,1
52153,295,-0.220260,-1.944918,0
52153,296,1.193173,-3.388161,0
52154,297,-2.769844,0.740930,1
52154,298,-2.496449,0.411267,1
52155,299,-0.357879,-1.904086,0
52156,300,2.337140,-4.587143,0
52156,301,-8.756950,5.424301,1
52157,302,-2.588740,0.255430,1
52157,303,-1.806253,-0.435099,1
52158,304,1.477706,-3.892249,0
52158,305,3.199607,-6.052368,0
52159,306,0.824554,-2.887660,0
52159,307,-3.855327,1.682871,1
52160,308,-1.841712,-0.084714,1
52160,309,1.154266,-3.464026,0
52161,310,-7.149925,4.568382,1
52161,311,-1.397641,-1.105334,1
52162,312,0.437333,-2.751238,0
52162,313,4.960118,-9.455496,0
52163,314,3.527954,-6.669663,0
52163,315,1.834891,-3.943247,0
52164,316,4.748554,-9.039515,0
52164,317,4.515564,-8.613342,0
52165,318,1.125669,-3.393456,0
52166,319,4.561441,-8.674975,0
52166,320,2.503975,-4.900163,0
52167,321,2.588583,-5.184657,0
52167,322,-2.737621,0.176905,1
52168,323,-1.683942,-0.857151,1
52168,324,-1.199068,-1.213667,1
52169,325,-0.200889,-2.183525,0
52169,326,-6.597770,3.909337,1
52170,327,-3.889652,2.045659,1
52170,328,2.267340,-4.533273,0
52171,329,1.512579,-3.736078,0
52171,330,-1.274165,-1.055575,1
52172,331,2.915463,-5.511050,0
52172,332,-0.894637,-1.263263,0
52173,333,3.849100,-7.305734,0
52173,334,0.195263,-2.086353,0
52174,335,-2.293849,-0.252527,1
52174,336,2.043886,-4.715727,0
52175,337,3.612362,-6.802670,0
52176,338,2.986818,-5.612426,0
52176,339,3.286223,-6.216911,0
52177,340,-6.055618,4.046560,1
52177,341,-4.243364,1.523684,1
52178,342,-1.256852,-1.042531,1
52178,343,1.717898,-4.172371,0
52179,344,1.811435,-4.123354,0
52179,345,0.934059,-2.972362,0
52180,346,3.284221,-6.075301,0
52180,347,1.145387,-3.374963,0
52181,348,3.967219,-7.559329,0
52181,349,-4.506444,1.888502,1
52182,350,3.552455,-6.676541,0
52182,351,2.689399,-5.296947,0
52183,352,-1.845930,-0.276564,1
52183,353,-0.637645,-1.652990,0
52184,354,-0.514469,-1.627879,0
52185,355,3.822191,-7.096410,0
52185,356,-2.176652,0.189640,1
52186,357,-0.640908,-1.663805,0
52186,358,0.430755,-2.301443,0
52186,359,2.922793,-5.468578,0
52187,360,-3.747018,1.297898,1
52188,361,-2.434067,0.066331,1
52188,362,0.805869,-2.858885,0
52189,363,-4.592884,1.784931,1
52189,364,-3.261189,0.915256,1
52190,365,-2.204135,-0.110573,1
52190,366,3.467601,-6.513906,0
52191,367,-0.709499,-1.434212,0
52191,368,3.047396,-5.703922,0
52192,369,4.286011,-8.206223,0
52192,370,-1.562588,-0.911754,1
52193,371,-2.842361,0.665540,1
52193,372,0.596832,-3.029328,0
52194,373,-0.638912,-1.320219,0
52194,374,-2.294020,-0.319913,1
52195,375,3.001634,-5.701080,0
52196,376,5.885295,-11.303329,0
52196,377,2.345177,-4.591384,0
52197,378,1.406151,-3.997925,0
52197,379,3.734058,-7.031206,0
52198,380,-5.448311,3.127058,1
52198,381,-0.136000,-1.953643,0
52199,382,0.217954,-2.421860,0
52199,383,-2.047359,-0.635368,1
52200,384,0.515518,-2.886253,0
52200,385,-1.148612,-1.514919,1
52201,386,1.435475,-3.620383,0
52201,387,0.629775,-3.031400,0
52202,388,2.304949,-4.774318,0
52202,389,-4.738473,2.809572,1
52203,390,2.415890,-4.855002,0
52203,391,2.009027,-4.831450,0
52204,392,-1.247532,-0.924826,1
52204,393,2.650137,-5.132330,0
52205,394,2.723619,-5.124428,0
52205,395,1.227175,-3.607223,0
52206,396,-0.301278,-1.866374,0
52206,397,3.248960,-6.056599,0
52207,398,-0.813046,-1.313326,0
52207,399,-6.878516,4.196419,1
52208,400,-1.217080,-1.254585,1
52208,401,2.449854,-4.633854,0
52209,402,-2.982104,0.567171,1
52209,403,-2.689882,1.074408,1
52210,404,-5.485629,3.065564,1
52210,405,-0.972393,-0.866642,0
52211,406,2.177366,-4.556628,0
52212,407,-0.276171,-2.125948,0
52212,408,-0.017626,-2.248425,0
52213,409,-4.939772,2.962923,1
52213,410,2.699231,-5.649307,0
52214,411,-0.856934,-1.303665,0
52214,412,2.696337,-5.273779,0
52215,413,-5.381513,2.679261,1
52215,414,0.783709,-3.083633,0
52216,415,-0.978393,-1.185731,0
52216,416,2.688502,-5.057448,0
52217,417,0.802297,-3.406159,0
52217,418,2.166637,-4.809639,0
52218,419,4.288694,-8.175070,0
52218,420,2.309198,-4.900164,0
52219,421,-0.214138,-1.660810,0
52219,422,1.767880,-4.066774,0
52220,423,2.842355,-5.345760,0
52221,424,3.166812,-6.349575,0
52221,425,-0.270350,-1.990935,0
52222,426,1.553359,-3.824577,0
52222,427,0.851955,-3.068548,0
52223,428,-6.475461,4.220970,1
52223,429,-1.474683,-0.580540,1
52224,430,2.032240,-4.587808,0
52224,431,-0.727743,-1.204865,0
52225,432,2.274528,-4.725140,0
52225,433,2.507118,-4.835326,0
52226,434,3.215717,-6.120239,0
52226,435,-2.132120,-0.035051,1
52227,436,2.496578,-4.941559,0
52227,437,-1.936324,-0.226010,1
52228,438,-3.974312,1.770331,1
52228,439,-1.958401,-0.090878,1
52229,440,-4.385807,1.865556,1
52229,441,3.232749,-6.011760,0
52230,442,1.572502,-3.991872,0
52231,443,3.308973,-6.070723,0
52231,444,-3.872530,1.656820,1
52232,445,-4.689723,2.872018,1
52232,446,-3.255309,1.133595,1
52233,447,1.893142,-4.629139,0
52233,448,0.739335,-3.737345,0
52234,449,-3.971065,2.154046,1
52234,450,0.820356,-2.821443,0
52235,451,-1.693345,-0.417400,1
52235,452,1.809732,-4.484696,0
52236,453,1.090833,-3.514888,0
52236,454,1.186207,-3.381944,0
52237,455,1.526574,-3.606700,0
52237,456,2.179345,-4.795971,0
52238,457,-7.233627,4.688836,1
52238,458,-2.809939,-0.041978,1
52239,459,1.973841,-4.309160,0
52240,460,-1.774188,-0.371962,1
52240,461,-0.003976,-2.128790,0
52241,462,4.107196,-7.728136,0
52241,463,5.195555,-9.989436,0
52242,464,4.172746,-7.880865,0
52242,465,3.435391,-6.601472,0
52243,466,-3.603986,0.858684,1
52243,467,2.762349,-5.324432,0
52244,468,-1.400662,-0.648732,1
52244,469,3.877993,-7.432143,0
52245,470,1.698694,-4.291299,0
52245,471,-5.416242,2.727852,1
52246,472,2.961306,-5.685471,0
52246,473,0.590591,-3.430390,0
52247,474,-1.545835,-0.484330,1
52248,475,1.761498,-4.484907,0
52248,476,-6.241201,3.333546,1
52249,477,-1.075308,-0.950147,1
52249,478,-4.784629,2.857141,1
52250,479,-2.317515,0.484144,1
52250,480,4.046212,-7.765379,0
52251,481,-3.421879,1.266276,1
52251,482,0.529753,-2.788898,0
52252,483,-0.365569,-1.893211,0
52252,484,2.069310,-4.420154,0
52252,485,-1.386603,-0.669701,1
52253,486,2.422954,-4.804307,0
52253,487,-1.179167,-1.121014,1
52254,488,2.994548,-5.605711,0
52254,489,-1.027069,-1.136735,1
52255,490,-3.992456,1.892901,1
52255,491,-2.126669,0.078424,1
52256,492,0.701904,-2.906439,0
52256,493,1.464859,-3.865205,0
52257,494,0.003210,-2.037401,0
52257,495,-2.274158,0.435056,1
52258,496,-2.531722,0.544180,1
52258,497,3.559371,-6.705655,0
52259,498,3.579643,-6.733246,0
52259,499,2.157676,-4.574469,0
52260,500,0.774686,-3.527608,0
52260,501,-0.594515,-1.674632,0
52261,502,2.856268,-5.517107,0
52261,503,3.112154,-5.932868,0
52262,504,-0.390338,-1.601281,0
52262,505,1.427242,-3.555622,0
52263,506,2.716655,-5.225956,0
52263,507,0.602914,-2.727000,0
52263,508,3.230618,-6.124255,0
52264,509,-6.699701,3.911902,1
52265,510,3.834708,-7.221859,0
52265,511,1.320072,-3.355794,0
52266,512,-2.633029,0.710830,1
52266,513,-1.060418,-1.327741,1
52267,514,3.259590,-6.300610,0
52267,515,1.750818,-4.365232,0
52268,516,-6.797785,4.038604,1
52268,517,2.135692,-4.625522,0
52269,518,-1.514393,-0.593673,1
52269,519,1.081442,-3.288062,0
52270,520,-0.896779,-1.494487,0
52270,521,-4.855736,2.774503,1
52271,522,-1.682809,-0.983625,1
52271,523,3.501024,-6.421271,0
52272,524,3.457552,-6.504294,0
52272,525,0.648880,-2.766988,0
52273,526,3.544996,-6.474792,0
52273,527,3.565408,-6.799173,0
52274,528,1.211551,-3.278516,0
52274,529,-0.226492,-3.045025,0
52275,530,-2.680698,0.537476,1
52275,531,2.827675,-5.221917,0
52276,532,5.748253,-11.054678,0
52276,533,-4.828939,2.581957,1
52277,534,-1.520235,-0.464830,1
52277,535,-2.231452,-0.044902,1
52278,536,1.775694,-4.225645,0
52278,537,-0.309040,-2.434928,0
52279,538,4.544211,-8.668263,0
52280,539,3.342217,-6.260372,0
52280,540,-4.104684,1.679018,1
52281,541,1.491662,-3.946541,0
52281,542,-0.412711,-1.700345,0
52282,543,-8.068774,5.193656,1
52282,544,2.311726,-4.725052,0
52283,545,2.085055,-4.304529,0
52283,546,-1.302860,-0.597958,1
52284,547,3.035181,-5.769478,0
52284,548,-0.769580,-1.358079,0
52284,549,1.994413,-4.329782,0
52285,550,0.664464,-3.013902,0
52285,551,1.265112,-4.049941,0
52286,552,0.182576,-2.998952,0
52287,553,-6.956323,4.468616,1
52287,554,1.422787,-4.476639,0
52288,555,-2.751553,0.582535,1
52288,556,2.813869,-5.250851,0
52289,557,0.379502,-2.309098,0
52289,558,-1.017628,-1.061430,1
52290,559,-3.875664,1.628131,1
52290,560,1.369409,-3.815127,0
52291,561,-4.996243,2.884639,1
52291,562,-1.293895,-0.605486,1
52292,563,3.485635,-6.578139,0
52292,564,-0.235540,-1.846527,0
52293,565,3.047621,-5.988862,0
52293,566,0.459041,-3.030767,0
52294,567,2.208372,-4.613513,0
52294,568,2.050443,-4.343451,0
52295,569,3.940876,-7.533470,0
52295,570,5.144296,-9.868684,0
52296,571,2.373848,-5.262877,0
52296,572,2.138257,-4.505206,0
52297,573,3.514441,-6.563177,0
52298,574,5.148832,-9.815362,0
52298,575,5.015661,-9.658912,0
52299,576,2.798084,-5.491265,0
52299,577,3.634367,-6.808827,0
52300,578,2.481087,-4.891928,0
52300,579,2.866491,-5.817839,0
52301,580,3.455010,-6.752521,0
52301,581,4.989387,-9.649680,0
52302,582,4.002762,-7.645125,0
52302,583,3.231631,-6.518921,0
52303,584,4.933809,-9.474538,0
52303,585,3.613278,-6.747132,0
52304,586,4.369790,-8.408241,0
52304,587,4.394011,-8.376066,0
52305,588,3.615803,-6.795462,0
52305,589,3.192540,-6.073116,0
52306,590,-0.523759,-1.571982,0
52306,591,5.038574,-9.800590,0
52307,592,1.855407,-4.417568,0
52307,593,3.850002,-7.355784,0
52308,594,4.347460,-8.147124,0
52308,595,4.874230,-9.303780,0
52309,596,-7.139746,4.339796,1
52309,597,5.136724,-9.824360,0
52310,598,3.531109,-6.547049,0
52310,599,4.711226,-9.083273,0
52311,600,3.920775,-7.499286,0
52311,601,2.948142,-5.625268,0
52312,602,2.758908,-5.411259,0
52312,603,5.918361,-11.394485,0
52313,604,0.651457,-2.818713,0
52313,605,4.376247,-8.194270,0
52314,606,4.384416,-8.359070,0
52314,607,-2.283106,0.175870,1
52315,608,3.173782,-5.903248,0
52316,609,0.328027,-3.170079,0
52316,610,-1.700283,-0.492828,1
52317,611,-0.287903,-1.855125,0
52317,612,-0.581461,-1.572242,0
52318,613,-6.972965,4.202044,1
52318,614,2.586390,-5.090440,0
52319,615,2.149874,-4.605415,0
52319,616,-1.520198,-0.382860,1
52320,617,2.067190,-4.571257,0
52320,618,2.207819,-4.591246,0
52321,619,-3.638028,1.288295,1
52321,620,-0.438405,-1.890779,0
52322,621,3.619595,-6.672227,0
52322,622,-1.911370,-0.119127,1
52323,623,2.475991,-4.886409,0
52323,624,2.086409,-4.274964,0
52324,625,-1.863322,-0.391031,1
52324,626,1.833011,-3.809984,0
52325,627,-3.753371,1.821120,1
52325,628,2.528349,-4.976971,0
52326,629,3.637633,-6.926789,0
52327,630,4.559843,-8.518465,0
52327,631,3.574924,-6.687363,0
52328,632,0.491786,-2.671409,0
52328,633,0.412864,-2.727458,0
52329,634,-9.575373,5.999527,1
52329,635,1.004901,-3.627672,0
52330,636,0.494561,-2.666317,0
52330,637,1.702356,-4.322625,0
52331,638,3.371899,-6.290324,0
52331,639,0.952446,-3.463461,0
52332,640,2.472429,-4.982944,0
52332,641,4.029631,-7.774756,0
52333,642,0.547748,-2.524481,0
52334,643,-3.603679,1.638991,1
52334,644,3.153616,-5.901997,0
52335,645,1.044525,-3.281192,0
52335,646,1.762532,-4.150710,0
52336,647,2.546960,-4.830093,0
52336,648,0.485334,-2.914547,0
52337,649,0.225762,-2.760219,0
52337,650,-2.352468,0.427903,1
52338,651,-0.065306,-2.251401,0
52338,652,-0.108623,-2.045782,0
52339,653,-5.659953,3.255497,1
52339,654,1.462670,-3.430811,0
52340,655,1.924930,-4.085182,0
52340,656,1.512904,-3.691956,0
52341,657,-0.979178,-1.219254,0
52341,658,3.581754,-6.747981,0
52342,659,2.021432,-4.540922,0
52342,660,-1.228183,-1.005581,1
52343,661,-0.707602,-1.493961,0
52343,662,-0.709498,-1.659922,0
52344,663,2.637141,-5.092481,0
52344,664,0.403541,-2.978217,0
52345,665,3.249408,-5.999464,0
52345,666,-0.439463,-1.546026,0
52346,667,-8.793321,5.597631,1
52347,668,-0.332459,-2.102240,0
52347,669,0.947548,-3.860681,0
52348,670,0.130624,-2.318192,0
52348,671,-4.809125,2.665520,1
52349,672,1.966361,-4.246151,0
52349,673,-3.234725,1.341956,1
52350,674,2.258003,-4.646580,0
52350,675,3.268142,-6.258224,0
52351,676,-0.124143,-1.925656,0
52351,677,1.783308,-4.091100,0
52352,678,-0.813332,-1.215920,0
52352,679,1.252503,-3.556093,0
52353,680,3.978799,-7.531302,0
52353,681,2.904057,-5.393558,0
52354,682,-2.877168,0.722889,1
52354,683,0.325573,-2.523692,0
52355,684,-0.594888,-1.701646,0
52355,685,-3.454819,0.799368,1
52356,686,-1.702454,-0.411023,1
52356,687,3.397173,-6.330196,0
52357,688,-2.907857,0.752099,1
52357,689,-4.441932,1.785747,1
52358,690,-7.968614,5.045466,1
52359,691,1.791404,-3.910525,0
52359,692,-1.013403,-1.011275,1
52360,693,3.428456,-6.452153,0
52360,694,-0.161555,-1.998286,0
52361,695,-7.974914,5.065734,1
52361,696,3.301180,-6.347005,0
52362,697,2.905540,-5.401537,0
52362,698,-2.676912,0.389459,1
52363,699,5.756917,-11.002930,0
52363,700,1.615521,-3.986820,0
52364,701,2.565444,-5.324848,0
52364,702,1.754533,-4.073081,0
52365,703,0.932589,-3.423706,0
52365,704,2.674706,-5.018922,0
52366,705,0.155574,-2.299919,0
52366,706,1.469447,-3.719073,0
52367,707,3.147758,-5.964535,0
52367,708,2.285017,-4.573358,0
52368,709,0.975508,-3.470883,0
52368,710,-0.775358,-1.502777,0
52369,711,0.850941,-3.156641,0
52369,712,1.898429,-3.954490,0
52370,713,2.401702,-5.156438,0
52371,714,-1.125913,-1.476295,1
52371,715,-1.326336,-0.662552,1
52372,716,-0.265500,-2.146024,0
52372,717,-0.728902,-1.544491,0
52373,718,-0.778863,-1.382511,0
52373,719,3.024137,-5.687503,0
52374,720,-0.273508,-2.275941,0
52374,721,2.556672,-5.085544,0
52375,722,0.374497,-2.551695,0
52375,723,3.371235,-6.368402,0
52376,724,1.954000,-4.322436,0
52376,725,2.944126,-5.844942,0
52377,726,2.837757,-5.396773,0
52377,727,0.887351,-2.899024,0
52378,728,4.203947,-7.880610,0
52378,729,2.097568,-4.472082,0
52379,730,0.681147,-3.035437,0
52379,731,3.172981,-5.963372,0
52380,732,-0.659678,-1.603213,0
52380,733,-0.314962,-1.865535,0
52381,734,2.532498,-4.914485,0
52381,735,-2.139655,-0.055133,1
52382,736,2.926685,-5.579175,0
52382,737,-1.013436,-1.011881,1
52383,738,-1.287923,-0.759837,1
52383,739,-1.857802,-0.717498,1
52384,740,4.543728,-8.618152,0
52384,741,-2.900041,0.883777,1
52385,742,-1.641493,-0.678367,1
52385,743,3.312161,-6.272233,0
52386,744,-5.666352,3.012080,1
52386,745,2.036676,-4.098904,0
52387,746,-0.319474,-1.831725,0
52387,747,-0.129409,-1.913574,0
52388,748,-0.914362,-1.233968,0
52388,749,0.582717,-2.751792,0
52389,750,1.961106,-4.240164,0
52389,751,0.883837,-3.216170,0
52390,752,-0.738130,-1.628944,0
52390,753,3.350309,-6.362568,0
52391,754,-0.536016,-1.054042,0
52391,755,-0.370387,-1.722730,0
52392,756,3.410378,-6.592376,0
52392,757,3.029002,-5.870767,0
52393,758,-4.453747,1.931130,1
52393,759,2.715390,-5.062826,0
52394,760,-4.718357,2.171380,1
52394,761,0.436808,-3.055113,0
52395,762,-2.508603,0.235885,1
52396,763,-0.185094,-1.695081,0
52396,764,3.034697,-5.630354,0
52397,765,1.806799,-3.925541,0
52397,766,-3.790881,1.676737,1
52398,767,1.355311,-3.845106,0
52398,768,-2.083831,-0.609971,1
